id;Name;Name on Shirt;Teams;Nationality;Age;Height(cm);Weight(Kg);Stronger foot;Favorite side;Reg. Pos.;Positions;Injury;Attack;Defence;Body balance;Stamina;Top speed;Responsiveness;Explosive power;Dribble accuracy;Dribble speed;Short pass accuracy;Short pass speed;Long pass accuracy;Long pass speed;Shot accuracy;Shot power;Free kick accuracy;Swerve;Header Accuracy;Jump;Ball control;Mentality;Keeper skills;Teamwork;Form;Weak foot accuracy;Weak foot frequency;P01 Classic No.10;P02 Anchor Man;P03 Trickster;P04 Darting Run;P05 Mazing Run;P06 Pinpoint Pass;P07 Early Cross;P08 Box to Box;P09 Cut Back Pass;P10 Incisive Run;P11 Long Ranger;P12 Enforcer;P13 Goal Poacher;P14 Dummy Runner;P15 Free Roaming;P16 Extra Attacker;P17 Chasing Back;P18 Talisman;P19 Fox in the Box;P20 Track Back;P21 Offensive Fullback;P22 180 Drag;P23 Flick(Sombrero);H01 Attack Minded;H02 Defence Master;S01 Weighted Pass;S02 Double Touch;S03 Run Around;S04 PK Taker;S05 1-touch play;S06 Outside Curve;S07 Lunging Tackle;S08 Diving Header;S09 Covering;S10 GK Long Throw;S11 Penalty Saver;S12 1-on-1 Keeper;S13 Long Throw;S14 Speed Merchant;S15 Shoulder Feint Skills;S16 Roulette Skills;S17 Flip Flap Skills;S18 Turning Skills;S19 Scissors Skills;S20 Flicking Skills;S21 Step On Skills;S22 Deft Touch Skills;S23 Super-Sub;S24 Long Range Drive;S25 Flip Flap Skills;S26 Jumping Volley;S27 Scissor Kick;S28 Knuckle Shot;S29 Heel Flick;Unnamed: 93
15555;D. ROMMEDAHL;ROMMEDAHL;;Denmark;25;179;69;R;R;RWF; RMF LWF RWF;1;82;47;77;87;94;81;93;86;91;81;81;82;83;76;81;73;79;73;78;85;78;45;82;6;6;6;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
15560;ADRIANO;ADRIANO;;Brazil;25;172;67;R;R;LB; CB LB RB LMF RMF;1;77;66;77;87;87;82;85;83;84;80;78;81;80;74;80;77;80;69;77;82;81;45;84;7;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;
15800;MA;MA;;Turkey;28;167;64;R;R;DMF; DMF CMF LMF RMF;2;77;38;66;77;78;76;84;79;79;73;68;72;67;76;73;64;63;72;74;77;70;50;64;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
15808;SAKAI;SAKAI;;Japan;22;183;70;R;R;RB; CB LB RB LMF RMF;2;70;64;78;84;79;73;74;74;76;70;73;82;85;62;75;66;79;75;77;72;70;50;71;5;7;6;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
15814;YASUHITO ENDO;ENDO;;Japan;25;178;75;R;R;CMF; DMF CMF AMF;1;75;70;78;88;78;84;84;83;76;85;83;87;83;78;83;87;85;70;73;85;79;40;89;7;6;6;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;
15821;M. PARAÍBA;MARCELINHO;;Brazil;25;174;71;L;R;AMF; LMF RMF AMF LWF RWF SS;1;83;48;82;84;86;81;88;88;85;84;82;80;79;83;88;83;84;72;74;86;76;40;80;7;6;5;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;
15884;DUNCAN COLE;COLE;;New Zealand;25;174;74;R;R;CMF; RB CMF RMF;1;74;72;81;86;88;77;85;76;77;78;77;77;77;76;84;70;74;80;81;79;85;50;79;6;5;4;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
15893;WAGNER LOPES;W. LOPES;;Japan;25;182;75;R;R;CF; CF;1;84;35;83;82;79;90;82;80;78;75;75;71;72;83;83;77;73;86;82;82;75;50;76;7;6;6;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
16073;JOE MARSTON;MARSTON;;Australia;25;182;82;R;R;CB; CB LB RB DMF;2;65;87;87;81;80;85;77;72;72;75;74;76;75;64;81;64;64;85;80;75;86;50;80;7;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
16077;TÚLIO MARAVILHA;TULIO;;Brazil;25;175;70;R;R;CF; CF;1;93;43;79;81;80;92;83;82;81;77;77;77;76;89;85;72;81;90;83;84;82;50;79;6;7;5;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
