id;Name;Name on Shirt;Teams;Nationality;Age;Height(cm);Weight(Kg);Stronger foot;Favorite side;Reg. Pos.;Positions;Injury;Attack;Defence;Body balance;Stamina;Top speed;Responsiveness;Explosive power;Dribble accuracy;Dribble speed;Short pass accuracy;Short pass speed;Long pass accuracy;Long pass speed;Shot accuracy;Shot power;Free kick accuracy;Swerve;Header Accuracy;Jump;Ball control;Mentality;Keeper skills;Teamwork;Form;Weak foot accuracy;Weak foot frequency;P01 Classic No.10;P02 Anchor Man;P03 Trickster;P04 Darting Run;P05 Mazing Run;P06 Pinpoint Pass;P07 Early Cross;P08 Box to Box;P09 Cut Back Pass;P10 Incisive Run;P11 Long Ranger;P12 Enforcer;P13 Goal Poacher;P14 Dummy Runner;P15 Free Roaming;P16 Extra Attacker;P17 Chasing Back;P18 Talisman;P19 Fox in the Box;P20 Track Back;P21 Offensive Fullback;P22 180 Drag;P23 Flick(Sombrero);H01 Attack Minded;H02 Defence Master;S01 Weighted Pass;S02 Double Touch;S03 Run Around;S04 PK Taker;S05 1-touch play;S06 Outside Curve;S07 Lunging Tackle;S08 Diving Header;S09 Covering;S10 GK Long Throw;S11 Penalty Saver;S12 1-on-1 Keeper;S13 Long Throw;S14 Speed Merchant;S15 Shoulder Feint Skills;S16 Roulette Skills;S17 Flip Flap Skills;S18 Turning Skills;S19 Scissors Skills;S20 Flicking Skills;S21 Step On Skills;S22 Deft Touch Skills;S23 Super-Sub;S24 Long Range Drive;S25 Flip Flap Skills;S26 Jumping Volley;S27 Scissor Kick;S28 Knuckle Shot;S29 Heel Flick;Unnamed: 93
33900;K. A. HANSEN;K. A. HANSEN;;Denmark;25;176;75;R;R;AMF; CMF AMF SS;1;88;59;82;87;82;83;82;85;80;89;82;87;82;85;91;84;79;78;83;88;94;50;90;7;6;6;1;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;
33901;JANSE;JANSE;;Netherlands;26;185;77;R;R;RB; LB RB LMF RMF;2;64;60;77;83;80;69;75;74;73;66;68;68;69;58;74;58;60;68;76;74;65;50;69;4;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
33909;CRAIG GARDNER;GARDNER;;England;25;178;71;R;R;CMF; RB DMF CMF RMF;0;70;71;78;85;77;83;75;75;72;77;76;77;78;74;82;75;66;70;76;75;77;50;76;6;4;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
33910;AGBONLAHOR;AGBONLAHOR;;England;28;180;79;R;R;LWF; LMF RMF LWF RWF SS CF;2;80;40;78;79;97;82;87;77;93;71;72;67;68;75;82;71;67;74;75;77;64;50;65;4;6;6;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
33915;JOHN STONES;STONES;;England;25;188;82;R;R;CB; CB RB DMF;1;67;85;84;86;80;84;78;81;72;84;83;79;78;63;81;63;67;80;82;81;82;50;91;6;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
33916;CATERMOLE;CATERMOLE;;England;24;178;76;R;R;DMF; DMF CMF RMF;2;66;72;79;90;75;84;76;76;74;75;76;79;80;64;75;64;66;75;77;75;82;50;75;5;5;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
33920;KEN ARMSTRONG;K. ARMSTRONG;;New Zealand;26;177;70;R;R;DMF; RB DMF CMF RMF AMF;1;73;77;83;91;81;84;80;81;77;83;78;82;77;72;82;73;75;76;83;83;85;50;86;7;6;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
33926;FREDDY RINCÓN;RINCON;;Colombia;25;188;84;R;R;CMF; DMF CMF LMF RMF AMF;1;84;73;91;91;88;85;89;86;87;83;84;79;83;81;90;78;79;83;87;86;84;50;86;7;7;6;0;0;0;1;0;0;0;1;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
33940;J. L. BROWN;BROWN;;Argentina;25;183;82;R;R;CB; CWP CB;2;64;86;86;82;75;85;77;78;72;76;74;77;74;65;83;63;63;85;86;75;85;50;82;6;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
33943;FRANCO SEMIOLI;SEMIOLI;;Italy;25;178;70;R;R;RMF; CMF LMF RMF LWF RWF SS;1;77;55;76;85;83;80;85;85;85;79;80;83;82;74;79;75;82;72;71;83;79;40;82;6;5;5;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
33944;PASSARELLA;PASSARELLA;;Argentina;25;174;73;L;R;CWP; CWP CB;2;77;96;87;88;78;94;79;82;77;85;80;85;81;80;93;91;87;93;97;84;96;50;93;8;7;5;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
33952;G. SIQUEIRA;SIQUEIRA;;Brazil;26;183;81;L;R;LB; LB LMF AMF;2;71;59;76;79;81;72;77;78;79;71;72;77;77;64;77;75;78;68;75;77;67;50;70;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
33962;ERNIE BRANDTS;BRANDTS;;Netherlands;26;188;84;R;R;CB; CWP CB;1;73;85;90;84;79;86;76;75;72;76;78;77;81;71;87;74;70;91;85;77;87;50;82;6;5;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
33963;VLASTA KOPECKÝ;KOPECKY;;Czech Republic;25;167;68;L;R;SS; CMF AMF LWF RWF SS CF;2;89;51;75;85;84;82;89;92;89;85;82;86;84;87;84;76;79;82;87;92;82;50;88;7;5;5;0;0;1;0;1;1;0;0;0;0;0;0;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;
