id;Name;Name on Shirt;Teams;Nationality;Age;Height(cm);Weight(Kg);Stronger foot;Favorite side;Reg. Pos.;Positions;Injury;Attack;Defence;Body balance;Stamina;Top speed;Responsiveness;Explosive power;Dribble accuracy;Dribble speed;Short pass accuracy;Short pass speed;Long pass accuracy;Long pass speed;Shot accuracy;Shot power;Free kick accuracy;Swerve;Header Accuracy;Jump;Ball control;Mentality;Keeper skills;Teamwork;Form;Weak foot accuracy;Weak foot frequency;P01 Classic No.10;P02 Anchor Man;P03 Trickster;P04 Darting Run;P05 Mazing Run;P06 Pinpoint Pass;P07 Early Cross;P08 Box to Box;P09 Cut Back Pass;P10 Incisive Run;P11 Long Ranger;P12 Enforcer;P13 Goal Poacher;P14 Dummy Runner;P15 Free Roaming;P16 Extra Attacker;P17 Chasing Back;P18 Talisman;P19 Fox in the Box;P20 Track Back;P21 Offensive Fullback;P22 180 Drag;P23 Flick(Sombrero);H01 Attack Minded;H02 Defence Master;S01 Weighted Pass;S02 Double Touch;S03 Run Around;S04 PK Taker;S05 1-touch play;S06 Outside Curve;S07 Lunging Tackle;S08 Diving Header;S09 Covering;S10 GK Long Throw;S11 Penalty Saver;S12 1-on-1 Keeper;S13 Long Throw;S14 Speed Merchant;S15 Shoulder Feint Skills;S16 Roulette Skills;S17 Flip Flap Skills;S18 Turning Skills;S19 Scissors Skills;S20 Flicking Skills;S21 Step On Skills;S22 Deft Touch Skills;S23 Super-Sub;S24 Long Range Drive;S25 Flip Flap Skills;S26 Jumping Volley;S27 Scissor Kick;S28 Knuckle Shot;S29 Heel Flick;Unnamed: 93
42682;DOUGLAS;DOUGLAS;;Brazil;25;171;65;R;R;AMF; AMF SS CF;1;84;43;77;84;83;83;86;88;84;89;83;87;82;84;84;84;83;75;76;90;78;40;85;7;6;6;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;
42683;OTTO HARDER;HARDER;;Germany;25;190;87;R;R;CF; CF;1;93;32;94;75;84;88;77;87;75;75;70;71;74;88;87;72;69;91;76;86;68;50;72;5;7;7;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
42685;NATAL;NATAL;;Brazil;25;166;62;R;R;RWF; RMF RWF;1;84;34;74;82;88;80;92;89;90;80;81;80;83;83;79;78;80;74;80;87;77;45;80;6;5;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
42689;TURL WAGNER;WAGNER;;Австрия;25;177;77;R;R;SS; SS CF;1;91;43;83;83;83;89;84;84;80;82;79;77;78;90;89;72;79;82;82;87;83;50;83;6;6;5;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
42697;M. LANZINI;LANZINI;;Argentina;19;169;64;R;R;AMF; LMF RMF AMF SS;2;63;30;65;71;73;66;78;80;75;78;69;75;68;73;71;73;73;60;72;80;60;50;65;3;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
42746;MOACIR;MOACIR;;Brazil;25;175;68;R;R;AMF; CMF RMF AMF RWF SS;2;81;50;77;80;83;81;86;90;85;85;79;84;79;83;81;77;80;73;77;86;73;40;81;6;6;5;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
42751;LEONEL SÁNCHEZ;LEO SANCHEZ;;Chile;25;175;70;L;R;LWF; LMF AMF LWF SS CF;1;87;46;79;85;84;84;88;92;86;88;83;88;86;86;94;86;86;78;82;92;83;50;83;7;4;3;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
42752;L. WILCHEZ;WILCHEZ;;Argentina;29;172;65;R;R;AMF; LMF RMF AMF SS;2;66;40;68;77;73;69;79;75;73;79;66;70;75;70;76;74;73;64;78;80;66;50;66;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
42803;J. GUILAVOGUI;GUILAVOGUI;;France;22;187;76;R;R;DMF; DMF CMF;2;67;68;77;79;83;68;76;79;82;79;80;82;80;66;81;62;56;72;81;76;66;50;66;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
42804;R. DOMENECH;DOMENECH;;France;25;176;72;R;R;RB; RB;1;75;78;86;88;84;81;82;77;82;74;75;77;79;69;85;69;72;78;82;77;93;50;85;7;6;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
