id;Name;Name on Shirt;Teams;Nationality;Age;Height(cm);Weight(Kg);Stronger foot;Favorite side;Reg. Pos.;Positions;Injury;Attack;Defence;Body balance;Stamina;Top speed;Responsiveness;Explosive power;Dribble accuracy;Dribble speed;Short pass accuracy;Short pass speed;Long pass accuracy;Long pass speed;Shot accuracy;Shot power;Free kick accuracy;Swerve;Header Accuracy;Jump;Ball control;Mentality;Keeper skills;Teamwork;Form;Weak foot accuracy;Weak foot frequency;P01 Classic No.10;P02 Anchor Man;P03 Trickster;P04 Darting Run;P05 Mazing Run;P06 Pinpoint Pass;P07 Early Cross;P08 Box to Box;P09 Cut Back Pass;P10 Incisive Run;P11 Long Ranger;P12 Enforcer;P13 Goal Poacher;P14 Dummy Runner;P15 Free Roaming;P16 Extra Attacker;P17 Chasing Back;P18 Talisman;P19 Fox in the Box;P20 Track Back;P21 Offensive Fullback;P22 180 Drag;P23 Flick(Sombrero);H01 Attack Minded;H02 Defence Master;S01 Weighted Pass;S02 Double Touch;S03 Run Around;S04 PK Taker;S05 1-touch play;S06 Outside Curve;S07 Lunging Tackle;S08 Diving Header;S09 Covering;S10 GK Long Throw;S11 Penalty Saver;S12 1-on-1 Keeper;S13 Long Throw;S14 Speed Merchant;S15 Shoulder Feint Skills;S16 Roulette Skills;S17 Flip Flap Skills;S18 Turning Skills;S19 Scissors Skills;S20 Flicking Skills;S21 Step On Skills;S22 Deft Touch Skills;S23 Super-Sub;S24 Long Range Drive;S25 Flip Flap Skills;S26 Jumping Volley;S27 Scissor Kick;S28 Knuckle Shot;S29 Heel Flick;Unnamed: 93
39378;DIRCEU LOPES;D. LOPES;;Brazil;25;164;63;R;R;AMF; LMF AMF LWF RWF SS;1;86;45;79;83;85;84;92;93;87;92;83;89;83;87;82;85;85;71;78;94;78;40;86;6;7;6;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;
39380;M. ČECH;M. CECH;;Czech Republic;36;187;84;R;R;GK; GK;2;30;75;83;61;65;83;63;51;50;51;55;54;61;45;77;45;45;45;79;49;70;77;70;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
39387;J. METGOD;METGOD;;Netherlands;25;187;85;R;R;CWP; CWP CB RB DMF;1;77;83;88;85;76;83;76;83;75;84;84;90;90;78;93;86;82;82;78;84;83;50;86;7;5;5;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
39389;W. DREMMLER;DREMMLER;;Germany;25;178;74;R;R;DMF; CWP CB LB RB DMF CMF;1;68;79;82;90;81;85;82;80;78;80;80;85;81;70;86;68;75;78;78;80;91;50;86;6;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
39392;F. CONCEIÇÃO;CONCEICAO;;Brazil;25;178;74;R;R;DMF; CB DMF CMF;2;71;78;83;89;80;84;80;81;78;82;82;84;84;72;87;73;78;77;83;83;81;50;86;7;5;5;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
39394;WILLI STEFFEN;STEFFEN;;Switzerland;25;193;86;R;R;CB; CB RB;1;61;86;91;81;82;82;77;76;74;73;72;75;75;65;84;62;64;86;81;76;85;50;81;6;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
39398;G. BALDINI;PINELLA;;Italy;25;171;74;L;R;CF; SS CF;1;88;38;83;80;83;86;84;82;80;79;75;73;72;87;90;74;71;82;84;82;82;50;78;6;6;5;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
39406;NICOLAE DOBRIN;DOBRIN;;Romania;25;180;77;R;R;CMF; CMF LMF RMF AMF SS;1;85;48;82;81;78;80;84;96;81;92;82;91;78;83;80;81;87;74;73;96;81;40;87;6;6;6;1;0;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;
39414;SHCHENNIKOV;SHCHENNIKOV;;Russia;21;178;69;L;R;LB; LB LMF;1;68;61;70;82;81;71;82;75;81;73;72;81;81;63;73;71;75;64;73;77;65;50;68;5;4;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
39417;MAMAEV;MAMAEV;;Russia;24;178;70;R;R;CMF; DMF CMF AMF;2;67;64;72;82;76;76;74;76;73;78;75;74;70;63;76;65;60;67;74;78;69;50;74;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
