id;Name;Name on Shirt;Teams;Nationality;Age;Height(cm);Weight(Kg);Stronger foot;Favorite side;Reg. Pos.;Positions;Injury;Attack;Defence;Body balance;Stamina;Top speed;Responsiveness;Explosive power;Dribble accuracy;Dribble speed;Short pass accuracy;Short pass speed;Long pass accuracy;Long pass speed;Shot accuracy;Shot power;Free kick accuracy;Swerve;Header Accuracy;Jump;Ball control;Mentality;Keeper skills;Teamwork;Form;Weak foot accuracy;Weak foot frequency;P01 Classic No.10;P02 Anchor Man;P03 Trickster;P04 Darting Run;P05 Mazing Run;P06 Pinpoint Pass;P07 Early Cross;P08 Box to Box;P09 Cut Back Pass;P10 Incisive Run;P11 Long Ranger;P12 Enforcer;P13 Goal Poacher;P14 Dummy Runner;P15 Free Roaming;P16 Extra Attacker;P17 Chasing Back;P18 Talisman;P19 Fox in the Box;P20 Track Back;P21 Offensive Fullback;P22 180 Drag;P23 Flick(Sombrero);H01 Attack Minded;H02 Defence Master;S01 Weighted Pass;S02 Double Touch;S03 Run Around;S04 PK Taker;S05 1-touch play;S06 Outside Curve;S07 Lunging Tackle;S08 Diving Header;S09 Covering;S10 GK Long Throw;S11 Penalty Saver;S12 1-on-1 Keeper;S13 Long Throw;S14 Speed Merchant;S15 Shoulder Feint Skills;S16 Roulette Skills;S17 Flip Flap Skills;S18 Turning Skills;S19 Scissors Skills;S20 Flicking Skills;S21 Step On Skills;S22 Deft Touch Skills;S23 Super-Sub;S24 Long Range Drive;S25 Flip Flap Skills;S26 Jumping Volley;S27 Scissor Kick;S28 Knuckle Shot;S29 Heel Flick;Unnamed: 93
45113;FOULQUIER;FOULQUIER;;France;19;183;77;R;R;RB; RB RMF;1;66;52;83;76;84;73;73;75;83;66;64;68;67;61;78;61;65;68;79;68;63;50;63;4;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
45114;KANDJI;KANDJI;;Сенегал;20;190;82;R;R;CB; CB DMF;1;54;69;83;70;79;65;69;67;67;64;67;62;66;60;86;60;60;82;78;61;65;50;67;4;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
45115;DINO GALPAROLI;GALPAROLI;;Italy;25;181;74;R;R;RB; CB LB RB;2;67;80;83;86;86;84;86;77;77;79;76;78;75;64;80;62;66;85;82;77;85;50;83;7;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
45116;P. CAMARA;CAMARA;;Сенегал;19;195;70;R;R;GK; GK;2;30;68;79;52;63;80;63;54;51;57;51;54;55;45;82;45;45;55;84;52;66;75;64;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
45117;SOH CHIN AUN;CHIN AUN;;Малайзия;25;178;76;R;R;CB; CB;1;60;84;83;80;76;84;74;68;76;64;69;75;70;65;78;55;65;80;80;71;80;50;84;6;6;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
45118;AHAMADA;AHAMADA;;France;21;189;83;R;R;GK; GK;2;30;77;82;60;76;86;70;52;56;53;56;52;51;45;79;45;45;55;80;53;68;83;70;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
45119;A. SZARMACH;SZARMACH;;Poland;25;178;73;R;R;CF; CF;1;89;46;80;81;88;86;85;79;76;74;73;71;69;86;82;74;73;88;96;81;76;50;83;6;6;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
45120;MARTIN BUCHAN;BUCHAN;;Шотландия;25;178;74;R;R;CB; CWP CB LB;1;63;90;84;83;81;89;83;75;77;76;78;78;78;61;82;63;68;84;86;79;89;50;87;8;6;7;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
45124;KEVIN SHEEDY;SHEEDY;;Ireland;25;176;70;L;R;LMF; LMF AMF LWF;1;84;46;77;83;82;83;84;86;84;87;84;93;88;84;88;93;90;72;74;87;81;40;85;6;5;4;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
45126;TOMMY LAWTON;LAWTON;;England;25;183;83;R;R;CF; CF;1;94;32;91;82;82;92;84;81;82;79;76;73;77;90;93;70;78;97;93;83;84;40;83;7;7;8;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
45127;RAY WILKINS;WILKINS;;England;25;173;70;R;R;CMF; DMF CMF AMF;1;78;70;78;82;76;76;77;80;72;90;75;92;74;75;81;79;82;73;72;86;85;40;92;6;7;6;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
45129;JOE HART;HART;;England;25;196;90;R;R;GK; GK;1;30;87;84;69;75;92;74;56;57;57;60;61;67;44;84;45;45;55;79;55;75;87;75;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
45134;BEN DAVIES;BEN DAVIES;;Wales;19;168;67;L;R;LMF; LB LMF;2;62;55;72;75;76;71;74;72;74;69;66;70;69;60;73;60;64;68;74;72;62;50;67;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
45135;SAMMY AMEOBI;SAMMY AMEOBI;;England;20;190;66;L;R;LWF; LMF LWF CF;2;65;38;76;70;76;67;66;78;74;67;67;67;69;70;73;62;58;70;77;77;63;50;65;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
45137;DICKO;DICKO;;Japan;20;173;74;R;R;RWF; RWF CF;2;63;38;70;72;80;72;80;74;76;69;66;68;68;65;73;62;63;65;75;74;63;50;66;3;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
45139;GASTONE BALDI;BALDI;;Italy;25;189;84;R;R;DMF; CB DMF CMF;2;76;78;84;85;76;82;77;85;77;90;82;87;80;75;88;86;83;74;75;87;84;50;92;6;6;5;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
45140;A. SALIFU;SALIFU;;Ghana;20;174;70;R;R;CMF; DMF CMF;2;66;65;75;80;78;75;78;75;75;73;70;73;70;65;76;63;66;69;78;75;67;50;66;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
