id;Name;Name on Shirt;Teams;Nationality;Age;Height(cm);Weight(Kg);Stronger foot;Favorite side;Reg. Pos.;Positions;Injury;Attack;Defence;Body balance;Stamina;Top speed;Responsiveness;Explosive power;Dribble accuracy;Dribble speed;Short pass accuracy;Short pass speed;Long pass accuracy;Long pass speed;Shot accuracy;Shot power;Free kick accuracy;Swerve;Header Accuracy;Jump;Ball control;Mentality;Keeper skills;Teamwork;Form;Weak foot accuracy;Weak foot frequency;P01 Classic No.10;P02 Anchor Man;P03 Trickster;P04 Darting Run;P05 Mazing Run;P06 Pinpoint Pass;P07 Early Cross;P08 Box to Box;P09 Cut Back Pass;P10 Incisive Run;P11 Long Ranger;P12 Enforcer;P13 Goal Poacher;P14 Dummy Runner;P15 Free Roaming;P16 Extra Attacker;P17 Chasing Back;P18 Talisman;P19 Fox in the Box;P20 Track Back;P21 Offensive Fullback;P22 180 Drag;P23 Flick(Sombrero);H01 Attack Minded;H02 Defence Master;S01 Weighted Pass;S02 Double Touch;S03 Run Around;S04 PK Taker;S05 1-touch play;S06 Outside Curve;S07 Lunging Tackle;S08 Diving Header;S09 Covering;S10 GK Long Throw;S11 Penalty Saver;S12 1-on-1 Keeper;S13 Long Throw;S14 Speed Merchant;S15 Shoulder Feint Skills;S16 Roulette Skills;S17 Flip Flap Skills;S18 Turning Skills;S19 Scissors Skills;S20 Flicking Skills;S21 Step On Skills;S22 Deft Touch Skills;S23 Super-Sub;S24 Long Range Drive;S25 Flip Flap Skills;S26 Jumping Volley;S27 Scissor Kick;S28 Knuckle Shot;S29 Heel Flick;Unnamed: 93
56072;DOMINGUEZ;DOMINGUEZ;;Ecuador;23;168;64;R;R;RMF; RB LMF RMF;0;67;54;65;79;73;75;80;75;76;72;67;72;73;64;70;67;64;65;72;75;65;50;74;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
56073;TENA;TENA;;Ecuador;21;168;70;L;R;LB; LB LMF;2;62;63;66;82;73;73;78;72;72;69;64;70;68;62;69;60;62;65;75;72;65;50;70;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
56074;SIEBRA;SIEBRA;;Ecuador;23;177;70;R;R;CB; CB DMF;2;59;65;71;77;73;75;72;70;68;77;73;79;72;65;73;69;65;64;71;77;68;50;75;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
56075;ZANDIO;ZANDIO;;Ecuador;27;175;66;L;R;LB; CB LB DMF CMF LMF;2;67;55;66;83;83;72;78;73;75;67;65;68;69;64;73;55;61;65;77;74;65;50;69;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
56076;SANCHO;SANCHO;;Ecuador;24;165;58;R;R;RMF; RMF;0;68;41;64;78;73;74;86;81;82;72;64;71;71;64;70;66;67;62;75;77;66;50;68;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
56077;CORDERO;CORDERO;;Ecuador;24;167;69;R;R;LMF; LMF RMF;2;66;42;66;77;77;71;83;78;82;72;68;71;69;65;71;64;67;63;72;76;65;50;70;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
56078;COBAS;COBAS;;Ecuador;25;179;73;R;R;RWF; LMF RMF LWF RWF SS;2;69;40;68;77;80;73;81;77;81;70;67;69;71;67;73;65;65;67;77;76;65;50;69;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
56079;CARRION;CARRION;;Argentina;21;174;67;R;R;CF; SS CF;2;68;34;68;77;81;75;84;74;76;72;69;70;67;72;71;65;67;68;75;75;62;50;66;3;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
56080;GAZTAMBIDE;GAZTAMBIDE;;Ecuador;28;185;91;R;R;GK; GK;2;29;74;82;52;66;80;65;50;50;55;58;57;61;42;79;48;40;45;71;53;72;75;73;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
56081;CALLEJA;CALLEJA;;Ecuador;21;183;80;R;R;CB; CWP CB;2;48;67;77;75;73;74;71;67;64;65;66;64;63;54;78;59;50;75;71;72;65;50;72;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
