id;Name;Name on Shirt;Teams;Nationality;Age;Height(cm);Weight(Kg);Stronger foot;Favorite side;Reg. Pos.;Positions;Injury;Attack;Defence;Body balance;Stamina;Top speed;Responsiveness;Explosive power;Dribble accuracy;Dribble speed;Short pass accuracy;Short pass speed;Long pass accuracy;Long pass speed;Shot accuracy;Shot power;Free kick accuracy;Swerve;Header Accuracy;Jump;Ball control;Mentality;Keeper skills;Teamwork;Form;Weak foot accuracy;Weak foot frequency;P01 Classic No.10;P02 Anchor Man;P03 Trickster;P04 Darting Run;P05 Mazing Run;P06 Pinpoint Pass;P07 Early Cross;P08 Box to Box;P09 Cut Back Pass;P10 Incisive Run;P11 Long Ranger;P12 Enforcer;P13 Goal Poacher;P14 Dummy Runner;P15 Free Roaming;P16 Extra Attacker;P17 Chasing Back;P18 Talisman;P19 Fox in the Box;P20 Track Back;P21 Offensive Fullback;P22 180 Drag;P23 Flick(Sombrero);H01 Attack Minded;H02 Defence Master;S01 Weighted Pass;S02 Double Touch;S03 Run Around;S04 PK Taker;S05 1-touch play;S06 Outside Curve;S07 Lunging Tackle;S08 Diving Header;S09 Covering;S10 GK Long Throw;S11 Penalty Saver;S12 1-on-1 Keeper;S13 Long Throw;S14 Speed Merchant;S15 Shoulder Feint Skills;S16 Roulette Skills;S17 Flip Flap Skills;S18 Turning Skills;S19 Scissors Skills;S20 Flicking Skills;S21 Step On Skills;S22 Deft Touch Skills;S23 Super-Sub;S24 Long Range Drive;S25 Flip Flap Skills;S26 Jumping Volley;S27 Scissor Kick;S28 Knuckle Shot;S29 Heel Flick;Unnamed: 93
44151;ANTÓNIO FILIPE;ANTONIO FILIPE;;Portugal;27;187;84;R;R;GK; GK;2;30;75;84;57;65;81;68;54;52;55;52;58;56;45;78;45;45;55;78;58;68;76;68;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44152;ATTI ABONYI;ABONYI;;Australia;25;180;75;R;R;RWF; RMF AMF RWF SS CF;1;85;44;79;84;83;82;84;84;83;81;78;82;79;84;85;78;80;77;81;83;79;50;82;6;5;5;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
44154;DARWIN CERÉN;CEREN;;Сальвадор;28;178;73;R;R;DMF; DMF CMF;1;74;76;80;87;77;83;76;77;76;83;79;78;74;72;76;70;70;71;74;80;86;45;85;7;5;4;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44155;HASSE JEPPSON;JEPPSON;;Sweden;25;180;71;R;R;CF; CF;1;91;35;87;83;84;89;86;82;82;75;72;71;73;87;88;68;73;87;91;84;78;50;80;6;6;6;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44156;ROBERTO PORTA;PORTA;;Uruguay;25;172;68;R;R;SS; LWF RWF SS CF;1;87;38;81;83;85;88;88;90;87;88;82;85;81;88;80;77;84;83;81;88;84;50;87;6;7;5;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
44157;CAETANO;CAETANO;;Portugal;21;165;56;R;R;RWF; LMF RMF LWF RWF SS;1;70;42;65;75;78;75;84;83;84;75;70;74;73;74;73;75;73;67;71;73;66;50;65;3;5;6;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;
44158;LUIS OLIVEIRA;OLIVEIRA;;Belgium;25;176;74;R;R;SS; SS CF;1;86;41;85;82;83;83;86;87;83;82;78;79;76;83;85;73;77;79;81;86;81;50;78;7;6;6;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;
44159;BURLANDO;BURLANDO;;Italy;25;171;66;R;R;CMF; CB DMF CMF AMF;2;73;77;81;88;82;81;81;83;77;85;78;88;80;71;82;68;71;82;82;84;85;50;91;6;5;5;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44160;ANDRÉ CATIMBA;ANDRE;;Brazil;27;173;72;R;R;CF; SS CF;2;87;38;83;83;83;87;85;80;82;76;75;73;75;87;85;74;78;83;83;81;67;50;62;7;6;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44161;LÚCIO BALA;LUCIO;;Brazil;25;169;65;R;R;RWF; RMF AMF RWF;1;81;45;76;82;91;78;93;87;88;79;78;81;79;81;81;77;78;70;73;85;79;40;77;7;5;5;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
