id;Name;Name on Shirt;Teams;Nationality;Age;Height(cm);Weight(Kg);Stronger foot;Favorite side;Reg. Pos.;Positions;Injury;Attack;Defence;Body balance;Stamina;Top speed;Responsiveness;Explosive power;Dribble accuracy;Dribble speed;Short pass accuracy;Short pass speed;Long pass accuracy;Long pass speed;Shot accuracy;Shot power;Free kick accuracy;Swerve;Header Accuracy;Jump;Ball control;Mentality;Keeper skills;Teamwork;Form;Weak foot accuracy;Weak foot frequency;P01 Classic No.10;P02 Anchor Man;P03 Trickster;P04 Darting Run;P05 Mazing Run;P06 Pinpoint Pass;P07 Early Cross;P08 Box to Box;P09 Cut Back Pass;P10 Incisive Run;P11 Long Ranger;P12 Enforcer;P13 Goal Poacher;P14 Dummy Runner;P15 Free Roaming;P16 Extra Attacker;P17 Chasing Back;P18 Talisman;P19 Fox in the Box;P20 Track Back;P21 Offensive Fullback;P22 180 Drag;P23 Flick(Sombrero);H01 Attack Minded;H02 Defence Master;S01 Weighted Pass;S02 Double Touch;S03 Run Around;S04 PK Taker;S05 1-touch play;S06 Outside Curve;S07 Lunging Tackle;S08 Diving Header;S09 Covering;S10 GK Long Throw;S11 Penalty Saver;S12 1-on-1 Keeper;S13 Long Throw;S14 Speed Merchant;S15 Shoulder Feint Skills;S16 Roulette Skills;S17 Flip Flap Skills;S18 Turning Skills;S19 Scissors Skills;S20 Flicking Skills;S21 Step On Skills;S22 Deft Touch Skills;S23 Super-Sub;S24 Long Range Drive;S25 Flip Flap Skills;S26 Jumping Volley;S27 Scissor Kick;S28 Knuckle Shot;S29 Heel Flick;Unnamed: 93
38828;NESS;NESS;;Шотландия;21;173;70;L;R;CMF; DMF CMF LMF RMF;2;66;62;72;78;74;72;72;74;74;75;72;74;72;65;76;64;65;67;70;73;65;50;67;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
38831;MARCEL;MARCEL;;France;25;178;75;R;R;DMF; CB LB RB DMF CMF SS;1;76;77;84;87;82;84;83;85;81;86;83;84;82;78;87;76;77;87;85;86;86;50;89;7;7;6;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
38833;MAKONDA;MAKONDA;;France;22;180;70;L;R;LMF; LB LMF;2;70;53;74;77;85;70;79;76;82;67;66;69;78;63;76;59;54;69;77;74;66;50;64;4;4;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
38834;OGANESIAN;OGANESIAN;;Армения;25;172;70;L;R;LMF; LMF AMF SS;1;83;50;80;84;83;80;86;91;84;88;79;85;79;81;79;76;80;71;77;91;82;40;86;6;4;3;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
38837;A. CISSOKHO;A. CISSOKHO;;France;25;181;75;L;R;LB; LB;2;77;61;80;85;88;81;80;74;86;72;67;84;89;59;80;66;81;70;88;70;69;50;74;5;3;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
38838;DE SUTTER;DE SUTTER;;Belgium;27;192;88;R;R;CF; CF;1;75;38;85;77;75;82;73;75;74;69;67;68;66;75;80;64;63;82;75;78;72;50;70;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
38841;REÇBER RÜSTÜ;RUSTU;;Turkey;25;187;78;R;R;GK; GK;2;32;84;85;70;69;94;81;57;56;57;62;67;70;46;82;46;47;51;85;58;86;85;73;6;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
38843;VIRGÍLIO;VIRGILIO;;Portugal;25;178;77;L;R;LB; CB LB RB DMF LMF RMF SS;2;76;77;83;89;83;82;82;80;78;80;77;79;78;75;83;73;73;78;82;80;92;50;94;8;6;6;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
38848;JOEL CAMARGO;JOEL;;Brazil;25;183;81;R;R;CB; CB DMF;1;65;87;86;82;78;86;78;80;77;80;77;78;78;65;84;65;68;84;86;81;82;50;82;6;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
38852;LUIGI ZORZI;ZORZI;;Italy;25;175;73;R;R;CB; CB LB RB DMF;1;67;82;83;83;84;85;81;74;78;75;73;76;77;69;83;71;70;85;87;76;86;50;81;7;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
