id;Name;Name on Shirt;Teams;Nationality;Age;Height(cm);Weight(Kg);Stronger foot;Favorite side;Reg. Pos.;Positions;Injury;Attack;Defence;Body balance;Stamina;Top speed;Responsiveness;Explosive power;Dribble accuracy;Dribble speed;Short pass accuracy;Short pass speed;Long pass accuracy;Long pass speed;Shot accuracy;Shot power;Free kick accuracy;Swerve;Header Accuracy;Jump;Ball control;Mentality;Keeper skills;Teamwork;Form;Weak foot accuracy;Weak foot frequency;P01 Classic No.10;P02 Anchor Man;P03 Trickster;P04 Darting Run;P05 Mazing Run;P06 Pinpoint Pass;P07 Early Cross;P08 Box to Box;P09 Cut Back Pass;P10 Incisive Run;P11 Long Ranger;P12 Enforcer;P13 Goal Poacher;P14 Dummy Runner;P15 Free Roaming;P16 Extra Attacker;P17 Chasing Back;P18 Talisman;P19 Fox in the Box;P20 Track Back;P21 Offensive Fullback;P22 180 Drag;P23 Flick(Sombrero);H01 Attack Minded;H02 Defence Master;S01 Weighted Pass;S02 Double Touch;S03 Run Around;S04 PK Taker;S05 1-touch play;S06 Outside Curve;S07 Lunging Tackle;S08 Diving Header;S09 Covering;S10 GK Long Throw;S11 Penalty Saver;S12 1-on-1 Keeper;S13 Long Throw;S14 Speed Merchant;S15 Shoulder Feint Skills;S16 Roulette Skills;S17 Flip Flap Skills;S18 Turning Skills;S19 Scissors Skills;S20 Flicking Skills;S21 Step On Skills;S22 Deft Touch Skills;S23 Super-Sub;S24 Long Range Drive;S25 Flip Flap Skills;S26 Jumping Volley;S27 Scissor Kick;S28 Knuckle Shot;S29 Heel Flick;Unnamed: 93
8825;MEHMET AURELIO;M. AURELIO;;Turkey;25;178;74;R;R;DMF; DMF CMF LMF RMF;1;67;76;81;87;83;84;80;77;80;76;75;76;75;72;82;74;77;75;74;82;77;40;84;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8832;HUH JUNG-MOO;JUNG MOO;;Республика Корея;25;176;73;R;R;CMF; LB RB DMF CMF LMF RMF AMF LWF RWF CF;1;76;77;83;93;81;87;82;81;77;83;79;82;78;77;84;76;76;73;82;83;87;45;88;8;5;5;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8837;STANKO TAVČAR;TAVCAR;;Slovenia;25;170;61;R;R;CB; CB LB RB DMF;1;68;85;76;84;88;82;83;80;81;78;74;80;75;69;81;65;68;80;84;82;83;50;81;6;5;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8843;PITROIPA;PITROIPA;;Буркина-Фасо;26;176;60;R;R;RMF; LMF RMF AMF LWF RWF SS;1;69;44;70;74;82;69;90;95;91;65;66;67;68;66;73;65;69;64;84;82;66;50;65;4;4;4;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;0;1;0;0;0;1;
8851;GAETANO SCIREA;SCIREA;;Italy;25;178;76;R;R;CWP; CWP CB DMF;2;77;98;85;88;82;97;86;83;82;85;82;86;83;75;83;73;73;85;86;87;95;50;97;8;6;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8868;İBRAHİM TORAMAN;I. TORAMAN;;Turkey;30;179;74;R;R;CB; CWP CB LB RB DMF CMF LMF RMF AMF;2;56;75;76;78;75;82;75;75;73;75;72;76;76;65;77;70;73;77;80;77;80;50;82;6;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8869;BOYCE;BOYCE;;Барбадос;33;180;73;R;R;CB; CB RB;2;64;75;79;81;80;78;72;69;73;68;73;70;73;58;74;58;61;75;81;69;69;50;73;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8871;OMAR LARROSA;LARROSA;;Argentina;25;175;70;R;R;AMF; CMF AMF LWF SS;2;82;57;78;85;80;78;84;87;79;86;78;86;78;81;82;80;83;73;77;88;77;45;84;6;8;7;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
8873;BENARRIVO;BENARRIVO;;Italy;25;170;68;R;R;LB; LB RB LMF RMF;1;76;79;78;94;87;82;85;81;83;80;77;82;80;69;85;73;73;70;81;82;88;50;87;7;7;7;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8878;GIANNI RIVERA;RIVERA;;Italy;25;175;68;R;R;AMF; CMF AMF SS;1;89;52;78;83;82;85;85;95;84;97;85;95;84;87;82;87;93;79;77;97;84;40;92;7;7;6;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;
8898;ROBERT;ROBERT;;Brazil;25;174;72;L;R;AMF; AMF;1;78;49;79;83;79;80;83;84;80;86;83;85;82;79;84;83;85;70;75;86;79;40;83;6;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
8899;J. L. ANDRADE;ANDRADE;;Uruguay;25;180;77;R;R;DMF; RB DMF CMF RMF;1;78;83;81;93;85;89;87;91;84;87;80;86;84;78;82;75;76;81;85;93;84;50;89;7;6;6;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
8908;M. FERRARIO;FERRARIO;;Italy;25;180;76;R;R;CB; CWP CB RB;2;61;87;85;81;77;83;74;74;75;77;75;78;77;65;81;66;65;83;84;76;83;50;80;7;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8912;G. DELGADO;DELGADO;;Peru;25;181;75;R;R;CB; CB LB RB;1;65;90;83;84;81;90;81;81;78;82;78;78;77;65;82;68;69;85;87;80;91;50;85;8;5;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8921;ALFONSO PÉREZ;ALFONSO;;Spain;25;178;71;R;R;CF; SS CF;1;90;42;79;83;84;85;91;90;88;77;78;74;73;86;83;75;84;84;77;91;79;40;77;6;7;7;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;
8922;PICCOLO;PICCOLO;;Italy;29;187;83;R;R;CB; CB LB RB;2;60;75;79;80;80;72;70;72;80;67;72;75;77;52;75;56;65;70;76;73;72;50;70;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8925;STEPHEN TATAW;TATAW;;Cameroon;25;182;79;R;R;RB; CB RB;1;70;82;85;86;85;83;84;78;80;79;83;80;84;69;86;75;72;80;84;81;88;50;86;7;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8933;V. LOBREGAT;LOBREGAT;;Филиппины;25;186;80;R;R;CF; SS CF;1;87;65;85;87;84;85;86;85;82;82;78;78;77;87;86;82;77;83;87;85;84;50;84;7;6;6;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8940;PAUL POGBA;POGBA;;France;25;191;84;R;R;CMF; DMF CMF;2;81;74;88;88;82;80;81;88;80;88;84;88;85;80;86;80;83;78;84;92;79;50;88;7;7;6;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;0;0;0;0;0;0;0;
8944;JUST FONTAINE;FONTAINE;;France;25;174;72;R;R;CF; SS CF;1;97;37;78;82;86;96;88;85;88;82;78;80;77;94;84;80;82;86;92;85;79;50;79;6;7;6;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8946;RAYMOND KOPA;KOPA;;France;25;169;68;R;R;SS; RMF AMF LWF RWF SS CF;2;90;52;78;84;83;84;91;96;88;94;84;94;84;86;82;85;86;73;85;96;81;50;90;7;7;6;0;0;1;0;1;1;1;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;
8947;LEYTI N'DIAYE;LEYTI NDIAYE;;Сенегал;27;188;84;R;R;CB; CB DMF AMF;1;68;66;81;74;80;67;76;78;76;76;78;76;80;60;77;61;65;72;83;75;62;50;65;3;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8951;A. BASSETTO;BASSETTO;;Italy;25;179;80;L;R;SS; AMF SS;1;87;37;80;80;84;77;87;85;82;84;77;83;79;91;89;93;83;70;72;86;74;40;77;6;8;7;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
8957;GRAMAGLIA;GRAMAGLIA;;Italy;25;178;68;R;R;CMF; DMF CMF;1;76;69;81;87;80;82;80;85;80;86;83;85;82;73;83;78;80;72;77;86;85;45;88;7;6;5;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;
8965;MARIO CORSO;MARIO CORSO;;Italy;25;175;74;L;R;LWF; LMF AMF LWF SS;1;87;41;77;81;83;82;84;91;84;84;82;94;82;85;79;94;97;74;74;89;75;40;79;5;5;5;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
8966;MIRKO PAVINATO;PAVINATO;;Italy;25;175;79;R;R;LB; CWP CB LB RB;1;68;83;84;87;83;84;82;78;82;76;78;79;81;67;82;68;72;80;84;79;85;50;86;7;6;6;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8978;S. HANDANOVIČ;HANDANOVIC;;Slovenia;25;193;89;R;R;GK; GK;1;30;94;86;65;70;95;73;53;55;50;58;51;60;45;76;45;45;55;70;45;78;95;77;8;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8984;ASAMOAH GYAN;ASAMOAH;;Ghana;25;180;79;R;R;CF; LWF RWF SS CF;2;86;42;85;84;87;83;87;82;84;73;74;74;72;86;84;76;79;81;85;84;78;50;81;6;6;5;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8994;MONZEGLIO;MONZEGLIO;;Italy;25;173;74;R;R;CB; CB RB;1;59;88;84;82;84;84;81;74;77;76;71;78;75;64;80;62;63;81;86;76;86;50;82;8;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
9000;PELLÈ;PELLE;;Italy;27;193;84;R;R;CF; CF;2;76;37;83;75;77;74;74;74;74;72;68;70;66;75;75;60;64;80;80;76;65;50;64;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
9002;GUIDO MASETTI;MASETTI;;Italy;25;180;80;R;R;GK; GK;1;30;87;83;64;69;92;83;51;54;53;58;56;62;44;79;45;48;46;90;55;87;85;78;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
9003;DANIELE ADANI;ADANI;;Italy;25;183;77;R;R;CB; CB LB RB;2;68;83;83;82;78;83;77;72;74;72;73;76;73;68;83;65;68;85;86;76;80;50;79;7;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
