id;Name;Name on Shirt;Teams;Nationality;Age;Height(cm);Weight(Kg);Stronger foot;Favorite side;Reg. Pos.;Positions;Injury;Attack;Defence;Body balance;Stamina;Top speed;Responsiveness;Explosive power;Dribble accuracy;Dribble speed;Short pass accuracy;Short pass speed;Long pass accuracy;Long pass speed;Shot accuracy;Shot power;Free kick accuracy;Swerve;Header Accuracy;Jump;Ball control;Mentality;Keeper skills;Teamwork;Form;Weak foot accuracy;Weak foot frequency;P01 Classic No.10;P02 Anchor Man;P03 Trickster;P04 Darting Run;P05 Mazing Run;P06 Pinpoint Pass;P07 Early Cross;P08 Box to Box;P09 Cut Back Pass;P10 Incisive Run;P11 Long Ranger;P12 Enforcer;P13 Goal Poacher;P14 Dummy Runner;P15 Free Roaming;P16 Extra Attacker;P17 Chasing Back;P18 Talisman;P19 Fox in the Box;P20 Track Back;P21 Offensive Fullback;P22 180 Drag;P23 Flick(Sombrero);H01 Attack Minded;H02 Defence Master;S01 Weighted Pass;S02 Double Touch;S03 Run Around;S04 PK Taker;S05 1-touch play;S06 Outside Curve;S07 Lunging Tackle;S08 Diving Header;S09 Covering;S10 GK Long Throw;S11 Penalty Saver;S12 1-on-1 Keeper;S13 Long Throw;S14 Speed Merchant;S15 Shoulder Feint Skills;S16 Roulette Skills;S17 Flip Flap Skills;S18 Turning Skills;S19 Scissors Skills;S20 Flicking Skills;S21 Step On Skills;S22 Deft Touch Skills;S23 Super-Sub;S24 Long Range Drive;S25 Flip Flap Skills;S26 Jumping Volley;S27 Scissor Kick;S28 Knuckle Shot;S29 Heel Flick;Unnamed: 93
111444;BITAO;BITAO;;Angola;25;175;65;R;R;LB; LB;2;66;63;68;78;75;73;78;71;76;69;70;76;75;61;71;64;69;64;72;70;66;50;67;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
111445;ORACIO;ORACIO;;Angola;31;177;70;R;R;CMF; DMF CMF;2;67;66;70;79;72;72;76;70;69;73;72;71;71;66;74;64;64;68;72;71;69;50;70;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
111446;BARIOM;BARIOM;;Angola;27;180;80;R;R;CF; CF;2;66;34;72;74;76;75;79;70;79;68;65;66;67;70;76;65;65;61;72;75;65;50;68;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
111447;BO;BO;;Guinea;29;175;68;R;R;DMF; CB RB DMF;2;62;67;75;79;81;78;80;70;72;68;70;67;70;61;74;64;64;63;76;68;68;50;70;5;5;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
111448;DESROMP;DESROMP;;Guinea;21;182;75;R;R;SS; CMF AMF SS;1;76;44;80;81;79;85;70;81;79;66;69;66;65;82;79;64;66;81;79;75;66;50;69;4;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
111449;CORBEAU;CORBEAU;;Guinea;21;177;70;R;R;AMF; CMF LMF RMF AMF;2;65;61;76;74;75;77;67;82;79;70;68;67;70;66;75;67;68;68;76;70;64;50;64;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
111450;KEITAILL;KEITAILL;;Guinea;22;184;80;R;R;GK; GK;2;30;68;82;55;70;83;64;54;58;50;53;51;53;45;75;45;45;55;82;52;66;75;65;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
111451;ALCAMINANS;ALCAMINANS;;Guinea;19;180;80;R;R;GK; GK;2;30;65;81;55;70;80;64;55;59;52;54;51;54;45;72;45;45;55;78;52;64;73;63;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
111452;LLACAMINANS;LLACAMINANS;;Guinea;25;185;80;R;R;CB; CB;2;52;66;82;71;76;69;72;64;66;60;61;64;67;58;80;64;64;76;76;63;65;50;65;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
111453;BEITAU;BEITAU;;Guinea;21;170;73;R;R;CF; CF;2;66;35;70;71;81;72;73;75;79;64;67;65;66;71;75;64;64;65;75;67;63;50;63;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
