id;Name;Name on Shirt;Teams;Nationality;Age;Height(cm);Weight(Kg);Stronger foot;Favorite side;Reg. Pos.;Positions;Injury;Attack;Defence;Body balance;Stamina;Top speed;Responsiveness;Explosive power;Dribble accuracy;Dribble speed;Short pass accuracy;Short pass speed;Long pass accuracy;Long pass speed;Shot accuracy;Shot power;Free kick accuracy;Swerve;Header Accuracy;Jump;Ball control;Mentality;Keeper skills;Teamwork;Form;Weak foot accuracy;Weak foot frequency;P01 Classic No.10;P02 Anchor Man;P03 Trickster;P04 Darting Run;P05 Mazing Run;P06 Pinpoint Pass;P07 Early Cross;P08 Box to Box;P09 Cut Back Pass;P10 Incisive Run;P11 Long Ranger;P12 Enforcer;P13 Goal Poacher;P14 Dummy Runner;P15 Free Roaming;P16 Extra Attacker;P17 Chasing Back;P18 Talisman;P19 Fox in the Box;P20 Track Back;P21 Offensive Fullback;P22 180 Drag;P23 Flick(Sombrero);H01 Attack Minded;H02 Defence Master;S01 Weighted Pass;S02 Double Touch;S03 Run Around;S04 PK Taker;S05 1-touch play;S06 Outside Curve;S07 Lunging Tackle;S08 Diving Header;S09 Covering;S10 GK Long Throw;S11 Penalty Saver;S12 1-on-1 Keeper;S13 Long Throw;S14 Speed Merchant;S15 Shoulder Feint Skills;S16 Roulette Skills;S17 Flip Flap Skills;S18 Turning Skills;S19 Scissors Skills;S20 Flicking Skills;S21 Step On Skills;S22 Deft Touch Skills;S23 Super-Sub;S24 Long Range Drive;S25 Flip Flap Skills;S26 Jumping Volley;S27 Scissor Kick;S28 Knuckle Shot;S29 Heel Flick;Unnamed: 93
53413;PATTORODI;PATTORODI;;Italy;32;183;76;R;R;DMF; CB DMF;2;51;72;74;74;74;73;68;68;67;63;63;66;64;58;74;54;53;72;76;70;65;50;66;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
53414;UNGALUCCIO;UNGALUCCIO;;Argentina;24;189;81;R;R;CB; CB;1;48;74;80;78;78;72;72;63;68;66;67;67;66;54;71;48;46;77;82;68;74;50;73;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
53415;QUI;QUI;;Italy;22;183;83;R;R;RMF; CB RB RMF;2;63;56;70;81;78;71;76;79;78;69;69;70;73;66;73;62;66;60;73;75;62;50;65;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
53416;RENÉ BOTTERON;BOTTERON;;Switzerland;25;178;71;L;R;LMF; LB DMF CMF LMF;1;77;75;78;87;86;80;85;83;84;82;77;82;81;68;82;69;76;77;82;84;81;50;84;6;6;6;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
53417;RAP;RAP;;Argentina;25;183;84;R;R;CMF; DMF CMF LMF RMF AMF SS CF;2;70;60;78;82;77;71;76;72;73;72;68;63;68;59;77;64;56;71;65;71;65;50;79;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
53418;VARDANI;VARDANI;;Venezuela;30;180;82;R;R;AMF; CMF AMF CF;1;71;57;79;77;77;72;70;67;65;73;69;67;67;68;78;66;66;82;77;58;67;50;77;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
53419;STEFAN SCHWARZ;SCHWARZ;;Sweden;25;180;74;L;R;LB; LB DMF CMF LMF;1;76;70;82;88;83;81;83;79;82;81;83;83;85;73;90;81;84;71;77;81;84;45;83;6;4;3;0;1;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
53420;ZAMPAGARI;ZAMPAGARI;;Italy;28;189;85;R;R;SS; LMF RMF AMF SS CF;2;77;40;74;80;76;80;77;82;75;73;67;72;69;83;78;80;78;73;76;81;75;50;69;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
53421;XU HONG;XU;;Китай;25;183;79;R;R;CB; CWP CB RB DMF RMF;1;64;82;84;82;78;80;78;77;75;76;74;79;76;64;83;71;70;79;80;75;79;50;75;6;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
53422;LI XIAOPENG;LI;;Китай;25;182;76;R;R;RMF; DMF CMF RMF;1;76;59;77;79;82;77;81;82;79;83;78;81;79;70;83;81;84;73;72;79;76;40;82;5;6;5;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
