id;Name;Name on Shirt;Teams;Nationality;Age;Height(cm);Weight(Kg);Stronger foot;Favorite side;Reg. Pos.;Positions;Injury;Attack;Defence;Body balance;Stamina;Top speed;Responsiveness;Explosive power;Dribble accuracy;Dribble speed;Short pass accuracy;Short pass speed;Long pass accuracy;Long pass speed;Shot accuracy;Shot power;Free kick accuracy;Swerve;Header Accuracy;Jump;Ball control;Mentality;Keeper skills;Teamwork;Form;Weak foot accuracy;Weak foot frequency;P01 Classic No.10;P02 Anchor Man;P03 Trickster;P04 Darting Run;P05 Mazing Run;P06 Pinpoint Pass;P07 Early Cross;P08 Box to Box;P09 Cut Back Pass;P10 Incisive Run;P11 Long Ranger;P12 Enforcer;P13 Goal Poacher;P14 Dummy Runner;P15 Free Roaming;P16 Extra Attacker;P17 Chasing Back;P18 Talisman;P19 Fox in the Box;P20 Track Back;P21 Offensive Fullback;P22 180 Drag;P23 Flick(Sombrero);H01 Attack Minded;H02 Defence Master;S01 Weighted Pass;S02 Double Touch;S03 Run Around;S04 PK Taker;S05 1-touch play;S06 Outside Curve;S07 Lunging Tackle;S08 Diving Header;S09 Covering;S10 GK Long Throw;S11 Penalty Saver;S12 1-on-1 Keeper;S13 Long Throw;S14 Speed Merchant;S15 Shoulder Feint Skills;S16 Roulette Skills;S17 Flip Flap Skills;S18 Turning Skills;S19 Scissors Skills;S20 Flicking Skills;S21 Step On Skills;S22 Deft Touch Skills;S23 Super-Sub;S24 Long Range Drive;S25 Flip Flap Skills;S26 Jumping Volley;S27 Scissor Kick;S28 Knuckle Shot;S29 Heel Flick;Unnamed: 93
38489;ASSAIDI;ASSAIDI;;Morocco;24;176;62;R;R;LWF; LMF RMF AMF LWF RWF SS;2;75;32;70;75;81;74;89;86;83;72;72;72;70;66;74;66;68;64;72;82;65;50;60;4;5;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
38490;DE RIDDER;S. DE RIDDER;;Belgium;25;179;73;R;R;SS; LWF RWF SS CF;2;73;35;73;78;77;75;77;76;76;70;71;69;70;73;72;62;63;73;74;74;69;50;73;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
38491;DE JONG;L. DE JONG;;Netherlands;22;188;80;R;R;SS; AMF LWF RWF SS CF;1;80;39;82;77;78;80;73;81;74;73;75;68;70;78;77;63;65;79;76;81;66;50;72;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
38493;PER RONTVED;RONTVED;;Denmark;25;186;80;L;R;CWP; CWP CB DMF;2;71;85;89;84;77;84;74;75;76;77;79;84;85;74;89;84;71;85;83;77;83;50;85;7;5;4;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
38494;F. LEVRATTO;LEVRATTO;;Italy;25;182;81;L;R;LWF; LWF CF;1;87;36;87;79;84;82;82;84;80;75;72;76;78;85;94;77;69;78;81;84;79;50;75;6;5;5;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
38499;STROOTMAN;STROOTMAN;;Netherlands;22;186;78;L;R;CMF; DMF CMF LMF AMF;1;73;70;83;81;74;76;72;78;71;83;90;84;82;74;85;82;80;66;71;80;75;50;81;5;4;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
38500;ABRAHAM;ABRAHAM;;Argentina;26;188;85;R;R;CB; CB;2;55;79;82;79;73;78;71;71;69;72;72;72;70;62;79;60;63;81;80;70;75;50;72;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
38502;ROLAND NILSSON;R. NILSSON;;Sweden;25;179;76;R;R;RB; CB LB RB;1;72;78;79;90;85;82;85;79;82;76;76;81;79;65;83;65;75;79;82;79;82;50;90;7;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
38510;E. KALLET BIALY;BIALY;;Ivory Coast;25;177;75;R;R;AMF; CMF RMF AMF SS;2;84;48;78;86;82;83;84;87;84;89;84;88;83;84;82;84;85;77;76;90;86;40;87;6;6;6;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;
38512;HENRIQUE;HENRIQUE;;Brazil;25;185;75;R;R;CB; CB RB DMF;1;66;83;83;83;78;81;78;77;77;79;79;79;78;66;83;66;71;83;83;77;78;50;80;6;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
