id;Name;Name on Shirt;Teams;Nationality;Age;Height(cm);Weight(Kg);Stronger foot;Favorite side;Reg. Pos.;Positions;Injury;Attack;Defence;Body balance;Stamina;Top speed;Responsiveness;Explosive power;Dribble accuracy;Dribble speed;Short pass accuracy;Short pass speed;Long pass accuracy;Long pass speed;Shot accuracy;Shot power;Free kick accuracy;Swerve;Header Accuracy;Jump;Ball control;Mentality;Keeper skills;Teamwork;Form;Weak foot accuracy;Weak foot frequency;P01 Classic No.10;P02 Anchor Man;P03 Trickster;P04 Darting Run;P05 Mazing Run;P06 Pinpoint Pass;P07 Early Cross;P08 Box to Box;P09 Cut Back Pass;P10 Incisive Run;P11 Long Ranger;P12 Enforcer;P13 Goal Poacher;P14 Dummy Runner;P15 Free Roaming;P16 Extra Attacker;P17 Chasing Back;P18 Talisman;P19 Fox in the Box;P20 Track Back;P21 Offensive Fullback;P22 180 Drag;P23 Flick(Sombrero);H01 Attack Minded;H02 Defence Master;S01 Weighted Pass;S02 Double Touch;S03 Run Around;S04 PK Taker;S05 1-touch play;S06 Outside Curve;S07 Lunging Tackle;S08 Diving Header;S09 Covering;S10 GK Long Throw;S11 Penalty Saver;S12 1-on-1 Keeper;S13 Long Throw;S14 Speed Merchant;S15 Shoulder Feint Skills;S16 Roulette Skills;S17 Flip Flap Skills;S18 Turning Skills;S19 Scissors Skills;S20 Flicking Skills;S21 Step On Skills;S22 Deft Touch Skills;S23 Super-Sub;S24 Long Range Drive;S25 Flip Flap Skills;S26 Jumping Volley;S27 Scissor Kick;S28 Knuckle Shot;S29 Heel Flick;Unnamed: 93
67297;HWANG SEON-HONG;HWANG;;Республика Корея;25;183;76;R;R;CF; LWF RWF CF;2;86;41;83;85;84;87;85;85;82;77;76;77;78;85;81;79;85;84;84;83;83;50;80;6;7;6;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
67310;LI WEIFENG;LI;;Китай;25;184;81;R;R;CB; CB;1;67;81;84;83;79;79;76;72;75;74;72;70;74;62;79;58;60;82;84;76;77;50;74;6;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
67344;ALI KARIMI;KARIMI;;Иран;25;180;78;R;R;AMF; LMF RMF AMF SS;1;79;40;81;81;82;81;87;91;88;79;77;78;80;79;81;78;79;81;82;88;75;50;76;6;7;7;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
67368;S. AL-OWAIRAN;AL OWAIRAN;;Саудовская Аравия;25;183;77;R;R;AMF; RMF AMF RWF SS CF;1;83;46;78;83;83;81;84;84;86;83;77;80;75;85;82;77;73;82;82;85;83;50;77;6;5;4;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
67423;ALAN BALL;BALL;;England;25;168;64;R;R;AMF; DMF CMF LMF RMF AMF SS;2;86;65;77;95;83;85;87;87;83;87;81;86;80;83;80;77;82;78;83;88;91;50;88;7;6;6;0;0;0;1;0;1;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
67428;PUCK VAN HEEL;VAN HEEL;;Netherlands;25;172;73;L;R;CMF; DMF CMF LMF AMF SS;1;81;71;81;82;76;80;79;86;77;94;82;95;81;78;82;79;85;83;84;88;82;50;91;7;6;4;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;
67438;DONADONI;DONADONI;;Italy;25;173;68;R;R;RMF; DMF CMF LMF RMF AMF LWF RWF;1;84;66;78;87;84;81;87;90;86;86;81;90;84;79;85;84;86;75;75;90;79;40;88;7;6;6;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;
67472;EMLYN HUGHES;HUGHES;;England;25;178;78;R;R;CB; CB LB RB DMF CMF LMF RMF;2;73;85;83;92;84;90;83;80;83;79;80;81;79;73;89;72;78;86;90;81;93;50;90;7;7;7;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
67493;ALAN SHEARER;SHEARER;;England;25;183;80;R;R;CF; CF;2;96;37;90;83;82;95;82;80;79;76;77;77;80;94;93;80;75;95;85;82;85;50;80;8;6;5;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
67505;SILVA BATUTA;SILVA;;Brazil;25;183;81;R;R;CF; AMF SS CF;2;87;34;85;79;82;77;87;83;84;79;74;76;76;89;81;78;71;81;84;85;80;50;76;6;6;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
