id;Name;Name on Shirt;Teams;Nationality;Age;Height(cm);Weight(Kg);Stronger foot;Favorite side;Reg. Pos.;Positions;Injury;Attack;Defence;Body balance;Stamina;Top speed;Responsiveness;Explosive power;Dribble accuracy;Dribble speed;Short pass accuracy;Short pass speed;Long pass accuracy;Long pass speed;Shot accuracy;Shot power;Free kick accuracy;Swerve;Header Accuracy;Jump;Ball control;Mentality;Keeper skills;Teamwork;Form;Weak foot accuracy;Weak foot frequency;P01 Classic No.10;P02 Anchor Man;P03 Trickster;P04 Darting Run;P05 Mazing Run;P06 Pinpoint Pass;P07 Early Cross;P08 Box to Box;P09 Cut Back Pass;P10 Incisive Run;P11 Long Ranger;P12 Enforcer;P13 Goal Poacher;P14 Dummy Runner;P15 Free Roaming;P16 Extra Attacker;P17 Chasing Back;P18 Talisman;P19 Fox in the Box;P20 Track Back;P21 Offensive Fullback;P22 180 Drag;P23 Flick(Sombrero);H01 Attack Minded;H02 Defence Master;S01 Weighted Pass;S02 Double Touch;S03 Run Around;S04 PK Taker;S05 1-touch play;S06 Outside Curve;S07 Lunging Tackle;S08 Diving Header;S09 Covering;S10 GK Long Throw;S11 Penalty Saver;S12 1-on-1 Keeper;S13 Long Throw;S14 Speed Merchant;S15 Shoulder Feint Skills;S16 Roulette Skills;S17 Flip Flap Skills;S18 Turning Skills;S19 Scissors Skills;S20 Flicking Skills;S21 Step On Skills;S22 Deft Touch Skills;S23 Super-Sub;S24 Long Range Drive;S25 Flip Flap Skills;S26 Jumping Volley;S27 Scissor Kick;S28 Knuckle Shot;S29 Heel Flick;Unnamed: 93
46033;PHIL PARKES;PARKES;;England;25;193;88;L;R;GK; GK;2;30;87;88;66;68;88;81;50;52;55;58;60;70;44;86;44;46;49;85;52;75;88;77;7;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
46034;MARQUES;MARQUES;;Brazil;25;174;66;R;R;CF; LWF RWF SS CF;1;86;36;78;84;85;84;89;85;88;81;80;81;78;84;80;74;75;78;81;85;79;50;88;6;6;6;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
46035;KAFUNGA;KAFUNGA;;Brazil;25;175;75;R;R;GK; GK;1;32;83;83;68;71;86;85;51;57;52;59;58;62;45;83;45;46;46;89;52;94;86;81;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
46036;PAULO SILAS;SILAS;;Brazil;25;174;71;R;R;AMF; CMF LMF RMF AMF SS;1;83;52;79;84;83;82;85;86;85;86;83;84;83;80;87;82;87;74;78;87;78;45;85;6;6;5;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;
46037;BERNARD;BERNARD;;Brazil;25;164;58;R;R;LWF; LMF RMF AMF LWF RWF;1;79;52;70;84;86;75;93;86;88;80;75;83;77;76;78;76;79;73;74;84;73;40;77;5;6;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
46038;CARLYLE;CARLYLE;;Brazil;25;184;80;R;R;CF; SS CF;1;88;45;84;83;84;88;86;86;86;80;78;78;77;88;89;76;79;86;85;87;75;50;79;6;5;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;
46039;LUIZINHO;LUIZINHO;;Brazil;25;178;74;R;R;CB; CWP CB;1;69;87;83;83;78;92;84;83;78;83;79;81;78;72;81;82;79;83;85;85;82;50;90;7;6;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;
46040;DIEGO TARDELLI;TARDELLI;;Brazil;25;179;73;R;R;SS; LMF RMF LWF RWF SS CF;1;85;45;77;84;87;84;88;85;86;78;78;75;76;84;80;78;81;78;79;84;76;75;80;7;7;7;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;
46041;MASCHERONI;MASCHERONI;;Uruguay;25;185;79;L;R;CB; CB LB;1;65;86;89;84;79;85;78;77;78;75;75;76;74;64;82;67;72;81;80;77;88;50;84;6;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
46042;OPOKU NTI;NTI;;Ghana;25;178;76;R;R;SS; AMF LWF RWF SS CF;1;86;46;81;83;85;85;86;87;85;86;83;85;82;84;84;76;82;78;81;86;80;45;82;6;6;5;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
