id;Name;Name on Shirt;Teams;Nationality;Age;Height(cm);Weight(Kg);Stronger foot;Favorite side;Reg. Pos.;Positions;Injury;Attack;Defence;Body balance;Stamina;Top speed;Responsiveness;Explosive power;Dribble accuracy;Dribble speed;Short pass accuracy;Short pass speed;Long pass accuracy;Long pass speed;Shot accuracy;Shot power;Free kick accuracy;Swerve;Header Accuracy;Jump;Ball control;Mentality;Keeper skills;Teamwork;Form;Weak foot accuracy;Weak foot frequency;P01 Classic No.10;P02 Anchor Man;P03 Trickster;P04 Darting Run;P05 Mazing Run;P06 Pinpoint Pass;P07 Early Cross;P08 Box to Box;P09 Cut Back Pass;P10 Incisive Run;P11 Long Ranger;P12 Enforcer;P13 Goal Poacher;P14 Dummy Runner;P15 Free Roaming;P16 Extra Attacker;P17 Chasing Back;P18 Talisman;P19 Fox in the Box;P20 Track Back;P21 Offensive Fullback;P22 180 Drag;P23 Flick(Sombrero);H01 Attack Minded;H02 Defence Master;S01 Weighted Pass;S02 Double Touch;S03 Run Around;S04 PK Taker;S05 1-touch play;S06 Outside Curve;S07 Lunging Tackle;S08 Diving Header;S09 Covering;S10 GK Long Throw;S11 Penalty Saver;S12 1-on-1 Keeper;S13 Long Throw;S14 Speed Merchant;S15 Shoulder Feint Skills;S16 Roulette Skills;S17 Flip Flap Skills;S18 Turning Skills;S19 Scissors Skills;S20 Flicking Skills;S21 Step On Skills;S22 Deft Touch Skills;S23 Super-Sub;S24 Long Range Drive;S25 Flip Flap Skills;S26 Jumping Volley;S27 Scissor Kick;S28 Knuckle Shot;S29 Heel Flick;Unnamed: 93
45636;MAZINHO;MAZINHO;;Brazil;25;176;74;R;R;CMF; LB RB DMF CMF LMF RMF AMF;1;76;72;84;88;82;85;83;84;81;87;85;83;85;74;85;73;80;76;82;86;84;50;90;8;8;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;
45637;FERNANDO PRASS;F. PRASS;;Brazil;25;191;82;R;R;GK; GK;1;30;82;82;68;69;88;82;61;60;64;62;62;64;55;82;47;48;50;84;60;84;85;78;7;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
45638;DIRCEU;DIRCEU;;Brazil;25;172;67;L;R;AMF; CMF LMF AMF LWF;1;82;55;78;89;84;82;86;90;84;87;82;88;85;83;91;90;87;70;74;90;79;40;85;6;6;6;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
45639;PEDRINHO;PEDRINHO;;Brazil;25;168;63;L;R;AMF; LMF RMF AMF LWF RWF SS;1;79;39;74;83;83;77;88;87;87;86;83;84;84;80;77;86;85;69;75;86;74;40;80;6;5;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;
45640;MAURO RAMOS;MAURO;;Brazil;25;180;76;R;R;CB; CB;1;64;92;85;85;78;93;83;81;76;80;80;79;78;67;84;76;71;86;87;83;88;50;86;7;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
45641;LIU HAIGUANG;LIU;;Китай;25;186;78;R;R;CF; SS CF;1;83;42;78;79;80;83;79;78;76;75;72;70;72;79;84;66;67;84;82;80;73;50;76;5;6;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
45642;RÔMULO;ROMULO;;Brazil;22;184;75;R;R;CMF; DMF CMF;2;64;67;75;80;76;77;80;76;77;76;76;72;73;63;77;63;60;81;81;76;67;50;77;5;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
45643;PIMENTEL;PIMENTEL;;Brazil;25;178;74;R;R;RB; RB;1;69;73;81;88;81;75;80;78;80;77;74;79;79;67;82;66;73;73;79;79;80;45;82;7;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
45644;CARLOS GERMANO;C. GERMANO;;Brazil;25;192;85;L;R;GK; GK;1;31;85;86;68;67;88;79;62;57;65;66;66;65;44;83;44;48;45;83;62;83;87;80;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
45645;FRIAÇA;FRIACA;;Brazil;25;178;75;R;R;CF; LWF RWF SS CF;2;89;37;81;83;89;82;89;85;86;79;78;84;82;90;90;83;79;80;82;84;75;50;78;7;7;6;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
