id;Name;Name on Shirt;Teams;Nationality;Age;Height(cm);Weight(Kg);Stronger foot;Favorite side;Reg. Pos.;Positions;Injury;Attack;Defence;Body balance;Stamina;Top speed;Responsiveness;Explosive power;Dribble accuracy;Dribble speed;Short pass accuracy;Short pass speed;Long pass accuracy;Long pass speed;Shot accuracy;Shot power;Free kick accuracy;Swerve;Header Accuracy;Jump;Ball control;Mentality;Keeper skills;Teamwork;Form;Weak foot accuracy;Weak foot frequency;P01 Classic No.10;P02 Anchor Man;P03 Trickster;P04 Darting Run;P05 Mazing Run;P06 Pinpoint Pass;P07 Early Cross;P08 Box to Box;P09 Cut Back Pass;P10 Incisive Run;P11 Long Ranger;P12 Enforcer;P13 Goal Poacher;P14 Dummy Runner;P15 Free Roaming;P16 Extra Attacker;P17 Chasing Back;P18 Talisman;P19 Fox in the Box;P20 Track Back;P21 Offensive Fullback;P22 180 Drag;P23 Flick(Sombrero);H01 Attack Minded;H02 Defence Master;S01 Weighted Pass;S02 Double Touch;S03 Run Around;S04 PK Taker;S05 1-touch play;S06 Outside Curve;S07 Lunging Tackle;S08 Diving Header;S09 Covering;S10 GK Long Throw;S11 Penalty Saver;S12 1-on-1 Keeper;S13 Long Throw;S14 Speed Merchant;S15 Shoulder Feint Skills;S16 Roulette Skills;S17 Flip Flap Skills;S18 Turning Skills;S19 Scissors Skills;S20 Flicking Skills;S21 Step On Skills;S22 Deft Touch Skills;S23 Super-Sub;S24 Long Range Drive;S25 Flip Flap Skills;S26 Jumping Volley;S27 Scissor Kick;S28 Knuckle Shot;S29 Heel Flick;Unnamed: 93
9286;A. SENTIMENTI;SENTIMENTI;;Italy;25;175;73;R;R;GK; GK;2;30;88;82;69;72;91;81;53;56;54;59;56;65;45;83;45;49;45;88;55;81;81;82;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
9291;F. CÁCERES;CACERES;;Argentina;25;180;78;R;R;CB; CWP CB RB;1;63;84;88;81;81;86;78;76;74;75;76;76;77;70;89;75;74;82;84;76;87;50;81;6;5;6;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
9308;DIEGO LÓPEZ;DIEGO LOPEZ;;Spain;30;196;88;R;R;GK; GK;2;30;86;83;60;65;85;72;52;50;56;56;63;63;44;80;40;40;55;78;55;71;84;75;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
9309;RIESGO;RIESGO;;Spain;28;185;76;R;R;GK; GK;2;30;78;78;60;68;84;68;55;52;49;53;56;60;40;75;40;44;42;80;50;69;77;68;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
9312;NERY CASTILLO;CASTILLO;;Mexico;25;170;66;L;R;RWF; RMF AMF LWF RWF SS CF;1;78;49;75;82;85;78;87;85;86;75;75;74;74;78;80;67;79;72;78;84;72;45;76;6;6;5;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
9317;ARDA TURAN;ARDA;;Turkey;25;176;72;R;R;LMF; CMF LMF RMF AMF LWF RWF SS;1;83;68;83;87;78;83;84;89;83;89;81;87;80;78;82;77;83;70;69;90;82;40;86;7;5;5;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;
9319;ALAIN GEIGER;GEIGER;;Switzerland;25;180;77;R;R;CB; CB;2;62;88;85;82;80;85;77;78;75;75;76;74;73;63;83;69;69;84;85;75;86;50;82;8;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
9332;MATERAZZI;MATERAZZI;;Italy;25;193;91;L;R;CB; CB;1;70;88;93;83;75;83;71;74;70;76;78;81;82;72;88;80;80;93;86;75;89;50;80;7;4;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
9333;MARCO OSIO;OSIO;;Italy;25;180;72;R;R;AMF; CMF LMF RMF AMF SS;1;81;55;80;86;86;83;84;84;85;83;79;81;78;76;82;74;81;83;83;84;84;50;84;7;5;5;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
9334;ARCOLEO;ARCOLEO;;Italy;25;172;70;L;R;LMF; LMF AMF;1;78;59;79;87;83;80;82;80;79;77;75;82;79;74;83;72;76;68;69;82;78;40;85;7;5;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
9335;PANCARO;PANCARO;;Italy;25;186;84;R;R;RB; CB LB RB;1;70;79;86;88;83;81;78;77;78;76;77;81;83;68;84;68;77;83;79;77;85;50;87;7;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
9340;JORGE RIBEIRO;JORGE RIBEIRO;;Portugal;30;173;71;L;R;LB; LB CMF LMF AMF;1;72;59;68;75;73;69;78;79;73;77;75;81;82;66;82;80;82;67;72;78;69;50;70;4;4;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
