id;Name;Name on Shirt;Teams;Nationality;Age;Height(cm);Weight(Kg);Stronger foot;Favorite side;Reg. Pos.;Positions;Injury;Attack;Defence;Body balance;Stamina;Top speed;Responsiveness;Explosive power;Dribble accuracy;Dribble speed;Short pass accuracy;Short pass speed;Long pass accuracy;Long pass speed;Shot accuracy;Shot power;Free kick accuracy;Swerve;Header Accuracy;Jump;Ball control;Mentality;Keeper skills;Teamwork;Form;Weak foot accuracy;Weak foot frequency;P01 Classic No.10;P02 Anchor Man;P03 Trickster;P04 Darting Run;P05 Mazing Run;P06 Pinpoint Pass;P07 Early Cross;P08 Box to Box;P09 Cut Back Pass;P10 Incisive Run;P11 Long Ranger;P12 Enforcer;P13 Goal Poacher;P14 Dummy Runner;P15 Free Roaming;P16 Extra Attacker;P17 Chasing Back;P18 Talisman;P19 Fox in the Box;P20 Track Back;P21 Offensive Fullback;P22 180 Drag;P23 Flick(Sombrero);H01 Attack Minded;H02 Defence Master;S01 Weighted Pass;S02 Double Touch;S03 Run Around;S04 PK Taker;S05 1-touch play;S06 Outside Curve;S07 Lunging Tackle;S08 Diving Header;S09 Covering;S10 GK Long Throw;S11 Penalty Saver;S12 1-on-1 Keeper;S13 Long Throw;S14 Speed Merchant;S15 Shoulder Feint Skills;S16 Roulette Skills;S17 Flip Flap Skills;S18 Turning Skills;S19 Scissors Skills;S20 Flicking Skills;S21 Step On Skills;S22 Deft Touch Skills;S23 Super-Sub;S24 Long Range Drive;S25 Flip Flap Skills;S26 Jumping Volley;S27 Scissor Kick;S28 Knuckle Shot;S29 Heel Flick;Unnamed: 93
7106;LÉO;LEO;;Brazil;25;169;67;L;R;LB; LB LMF;1;76;68;76;93;87;78;87;82;84;79;80;80;82;74;80;74;80;70;77;80;83;45;86;7;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
7107;DAGOBERTO;DAGOBERTO;;Brazil;25;175;73;R;R;SS; LWF RWF SS CF;1;82;42;76;84;87;82;90;86;89;78;77;77;79;80;83;76;81;75;78;86;72;40;77;6;6;6;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;
7117;PEDERNERA;PEDERNERA;;Argentina;25;174;69;L;R;SS; AMF LWF RWF SS CF;1;91;51;81;85;84;88;84;93;85;95;87;92;87;89;86;87;85;73;73;95;85;40;93;7;7;7;1;0;1;0;0;1;1;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;
7118;PANTELIC;PANTELIC;;Serbia;34;183;80;R;R;CF; CF;2;81;30;76;75;76;82;73;78;78;72;72;70;67;78;79;67;63;80;81;78;63;50;78;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
7120;L. R. ZAPATA;RAMIREZ;;Сальвадор;25;175;72;L;R;SS; AMF LWF SS CF;1;79;52;82;81;83;81;84;84;82;84;77;79;77;81;83;78;78;79;80;85;79;45;80;6;5;6;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
7132;MCENUFF;MCENUFF;;Ямайка;30;180;72;R;R;RMF; LMF RMF;2;75;40;73;78;80;77;80;82;81;74;71;78;81;68;78;68;69;63;70;82;71;50;74;5;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
7170;D. JONES;JONES;;England;27;183;80;L;R;CMF; CMF LMF;1;68;64;76;80;76;73;76;80;75;78;78;78;77;65;78;80;75;67;76;80;73;50;66;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
7174;J. M. RIVAS;RIVAS;;Сальвадор;25;182;72;R;R;CF; LWF RWF SS CF;1;84;47;84;81;85;83;83;78;82;74;72;73;75;84;83;69;74;77;83;78;75;50;74;6;5;4;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
7181;CLIFF BASTIN;BASTIN;;England;25;181;73;R;R;LWF; LMF AMF LWF SS;1;90;38;78;85;85;89;87;90;85;84;82;83;81;89;86;78;82;80;80;90;84;50;83;7;7;6;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
7184;CASSANO;CASSANO;;Italy;25;175;76;R;R;SS; AMF LWF RWF SS CF;1;87;37;83;82;84;83;87;92;87;90;80;88;78;84;78;82;86;79;75;94;74;40;84;4;6;5;0;0;1;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;
7193;T. BROOKING;BROOKING;;England;25;184;82;L;R;AMF; CMF LMF RMF AMF CF;1;85;54;86;80;71;80;73;89;71;90;76;90;77;78;79;84;85;78;68;91;81;40;90;6;8;7;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
7199;SCOTT PARKER;PARKER;;England;25;176;70;R;R;DMF; DMF CMF RMF;1;72;79;82;93;79;88;84;82;83;83;82;83;84;72;83;74;76;73;80;83;94;50;87;8;6;5;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
7208;HIGGINBOTHAM;HIGGINBOTHAM;;England;33;185;78;L;R;LB; CB LB LMF;2;58;75;81;77;74;72;69;67;65;66;66;71;66;62;81;70;70;79;80;68;73;50;72;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
