id;Name;Name on Shirt;Teams;Nationality;Age;Height(cm);Weight(Kg);Stronger foot;Favorite side;Reg. Pos.;Positions;Injury;Attack;Defence;Body balance;Stamina;Top speed;Responsiveness;Explosive power;Dribble accuracy;Dribble speed;Short pass accuracy;Short pass speed;Long pass accuracy;Long pass speed;Shot accuracy;Shot power;Free kick accuracy;Swerve;Header Accuracy;Jump;Ball control;Mentality;Keeper skills;Teamwork;Form;Weak foot accuracy;Weak foot frequency;P01 Classic No.10;P02 Anchor Man;P03 Trickster;P04 Darting Run;P05 Mazing Run;P06 Pinpoint Pass;P07 Early Cross;P08 Box to Box;P09 Cut Back Pass;P10 Incisive Run;P11 Long Ranger;P12 Enforcer;P13 Goal Poacher;P14 Dummy Runner;P15 Free Roaming;P16 Extra Attacker;P17 Chasing Back;P18 Talisman;P19 Fox in the Box;P20 Track Back;P21 Offensive Fullback;P22 180 Drag;P23 Flick(Sombrero);H01 Attack Minded;H02 Defence Master;S01 Weighted Pass;S02 Double Touch;S03 Run Around;S04 PK Taker;S05 1-touch play;S06 Outside Curve;S07 Lunging Tackle;S08 Diving Header;S09 Covering;S10 GK Long Throw;S11 Penalty Saver;S12 1-on-1 Keeper;S13 Long Throw;S14 Speed Merchant;S15 Shoulder Feint Skills;S16 Roulette Skills;S17 Flip Flap Skills;S18 Turning Skills;S19 Scissors Skills;S20 Flicking Skills;S21 Step On Skills;S22 Deft Touch Skills;S23 Super-Sub;S24 Long Range Drive;S25 Flip Flap Skills;S26 Jumping Volley;S27 Scissor Kick;S28 Knuckle Shot;S29 Heel Flick;Unnamed: 93
54112;CARLOS BIANCHI;BIANCHI;;Argentina;25;178;72;R;R;CF; CF;1;91;32;82;82;83;90;85;79;79;73;72;68;67;90;83;81;73;87;87;87;80;50;76;6;7;6;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54113;NERY PUMPIDO;PUMPIDO;;Argentina;25;182;80;R;R;GK; GK;2;30;93;83;67;74;91;76;53;54;57;61;64;69;45;84;47;49;55;85;53;80;89;78;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54114;IVALYUKHIN;IVALYUKHIN;;Russia;29;183;84;R;R;GK; GK;2;25;68;64;51;55;61;63;38;55;61;31;63;49;31;59;47;47;49;57;52;62;67;52;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54115;TCHULAVKAYA;TCHULAVKAYA;;Ivory Coast;20;183;76;R;R;CB; CB DMF;2;49;73;86;77;69;62;68;65;65;68;61;66;69;60;80;66;72;71;75;69;62;50;59;1;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54116;WYSCIENKO;WYSCIENKO;;Ukraine;31;189;85;R;R;CB; CWP CB;2;30;63;70;60;56;58;64;55;57;60;49;66;55;43;60;55;48;52;58;57;62;50;45;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54117;PITICO;PITICO;;Brazil;26;171;68;R;R;DMF; DMF CMF;1;68;77;82;88;83;85;82;76;77;81;78;82;79;69;83;69;71;77;83;79;83;50;86;6;6;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54118;DZARCHENKO;DZARCHENKO;;Ukraine;32;176;70;L;R;LB; LB LMF;2;61;50;60;59;69;65;66;54;60;69;58;68;53;47;55;52;46;55;53;62;63;50;51;6;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54119;YOUSKHIN;YOUSKHIN;;Израиль;24;187;83;R;R;RB; RB RMF;2;49;55;65;67;65;65;63;68;58;66;67;75;58;47;64;52;54;66;60;59;62;50;47;5;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54120;MANCUSO;MANCUSO;;Argentina;25;178;82;L;R;DMF; DMF CMF;2;71;77;84;92;76;86;77;72;64;75;78;78;81;73;84;70;71;68;81;75;65;50;74;7;4;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54121;SCHMIRNADZE;SCHMIRNADZE;;Poland;21;182;73;R;R;RMF; RB RMF;2;57;42;65;64;64;65;68;64;58;63;63;73;53;41;59;60;55;58;56;65;63;50;50;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
