id;Name;Name on Shirt;Teams;Nationality;Age;Height(cm);Weight(Kg);Stronger foot;Favorite side;Reg. Pos.;Positions;Injury;Attack;Defence;Body balance;Stamina;Top speed;Responsiveness;Explosive power;Dribble accuracy;Dribble speed;Short pass accuracy;Short pass speed;Long pass accuracy;Long pass speed;Shot accuracy;Shot power;Free kick accuracy;Swerve;Header Accuracy;Jump;Ball control;Mentality;Keeper skills;Teamwork;Form;Weak foot accuracy;Weak foot frequency;P01 Classic No.10;P02 Anchor Man;P03 Trickster;P04 Darting Run;P05 Mazing Run;P06 Pinpoint Pass;P07 Early Cross;P08 Box to Box;P09 Cut Back Pass;P10 Incisive Run;P11 Long Ranger;P12 Enforcer;P13 Goal Poacher;P14 Dummy Runner;P15 Free Roaming;P16 Extra Attacker;P17 Chasing Back;P18 Talisman;P19 Fox in the Box;P20 Track Back;P21 Offensive Fullback;P22 180 Drag;P23 Flick(Sombrero);H01 Attack Minded;H02 Defence Master;S01 Weighted Pass;S02 Double Touch;S03 Run Around;S04 PK Taker;S05 1-touch play;S06 Outside Curve;S07 Lunging Tackle;S08 Diving Header;S09 Covering;S10 GK Long Throw;S11 Penalty Saver;S12 1-on-1 Keeper;S13 Long Throw;S14 Speed Merchant;S15 Shoulder Feint Skills;S16 Roulette Skills;S17 Flip Flap Skills;S18 Turning Skills;S19 Scissors Skills;S20 Flicking Skills;S21 Step On Skills;S22 Deft Touch Skills;S23 Super-Sub;S24 Long Range Drive;S25 Flip Flap Skills;S26 Jumping Volley;S27 Scissor Kick;S28 Knuckle Shot;S29 Heel Flick;Unnamed: 93
40773;STEVE SUMNER;SUMNER;;New Zealand;25;180;76;R;R;CMF; CMF AMF;2;83;61;81;83;79;82;77;84;79;85;81;83;80;84;86;84;80;78;80;86;88;50;91;6;6;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
40774;SHANE SMELTZ;SMELTZ;;New Zealand;27;185;79;R;R;CF; SS CF;1;80;37;84;84;80;83;80;80;79;72;74;70;71;80;84;68;68;81;81;79;79;50;80;6;6;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
40775;A. ELRICK;ELRICK;;New Zealand;25;172;73;L;R;LB; CWP CB LB;2;70;76;80;83;80;79;79;76;79;75;77;77;79;74;84;67;74;76;79;79;82;50;75;6;5;4;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
40776;CHRIS WOOD;WOOD;;New Zealand;25;191;92;R;R;CF; CF;1;83;48;90;80;78;82;71;75;73;73;70;68;70;80;85;67;71;88;80;77;71;50;73;6;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
40779;RICAHRD WILSON;R. WILSON;;New Zealand;25;185;83;R;R;GK; GK;1;30;81;86;69;66;86;74;54;56;56;59;61;64;46;88;45;47;51;85;56;84;84;74;6;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
40780;BO;BOYENS;;New Zealand;29;193;82;R;R;CB; CB RB;2;53;69;86;72;76;66;64;66;72;65;65;69;65;67;82;62;55;78;73;65;69;50;66;6;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
40782;IVAN VICELICH;VICELICH;;New Zealand;25;193;85;R;R;DMF; CB DMF CMF RMF;1;64;76;89;82;76;80;72;72;75;76;78;75;78;70;83;62;62;79;78;72;80;50;80;6;6;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
40786;WYNTON RUFER;RUFER;;New Zealand;25;181;80;R;R;SS; AMF LWF RWF SS CF;1;87;49;84;82;87;87;88;85;85;81;78;80;76;87;85;69;73;85;87;85;81;50;80;7;7;7;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
40804;R. PELLICCIARI;ROMEU;;Brazil;25;171;75;R;R;AMF; AMF SS CF;1;86;39;84;82;83;84;86;91;87;87;82;87;83;84;87;81;83;76;77;90;80;40;80;6;6;5;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
40816;S. MOTAUNG;S. MOTAUNG;;Южно-Африканская Респ.;25;182;73;R;R;RB; CB LB RB RMF;1;74;68;83;85;84;76;80;83;76;74;77;83;83;60;85;64;72;69;73;79;73;40;77;5;4;4;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
