id;Name;Name on Shirt;Teams;Nationality;Age;Height(cm);Weight(Kg);Stronger foot;Favorite side;Reg. Pos.;Positions;Injury;Attack;Defence;Body balance;Stamina;Top speed;Responsiveness;Explosive power;Dribble accuracy;Dribble speed;Short pass accuracy;Short pass speed;Long pass accuracy;Long pass speed;Shot accuracy;Shot power;Free kick accuracy;Swerve;Header Accuracy;Jump;Ball control;Mentality;Keeper skills;Teamwork;Form;Weak foot accuracy;Weak foot frequency;P01 Classic No.10;P02 Anchor Man;P03 Trickster;P04 Darting Run;P05 Mazing Run;P06 Pinpoint Pass;P07 Early Cross;P08 Box to Box;P09 Cut Back Pass;P10 Incisive Run;P11 Long Ranger;P12 Enforcer;P13 Goal Poacher;P14 Dummy Runner;P15 Free Roaming;P16 Extra Attacker;P17 Chasing Back;P18 Talisman;P19 Fox in the Box;P20 Track Back;P21 Offensive Fullback;P22 180 Drag;P23 Flick(Sombrero);H01 Attack Minded;H02 Defence Master;S01 Weighted Pass;S02 Double Touch;S03 Run Around;S04 PK Taker;S05 1-touch play;S06 Outside Curve;S07 Lunging Tackle;S08 Diving Header;S09 Covering;S10 GK Long Throw;S11 Penalty Saver;S12 1-on-1 Keeper;S13 Long Throw;S14 Speed Merchant;S15 Shoulder Feint Skills;S16 Roulette Skills;S17 Flip Flap Skills;S18 Turning Skills;S19 Scissors Skills;S20 Flicking Skills;S21 Step On Skills;S22 Deft Touch Skills;S23 Super-Sub;S24 Long Range Drive;S25 Flip Flap Skills;S26 Jumping Volley;S27 Scissor Kick;S28 Knuckle Shot;S29 Heel Flick;Unnamed: 93
55672;GOITIA;GOITIA;;Argentina;33;176;65;R;R;RB; RB CMF RMF;2;72;59;73;82;83;72;81;77;81;67;67;72;74;67;75;64;67;67;78;74;70;50;72;6;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
55673;RILDO;RILDO;;Brazil;25;173;72;L;R;LB; LB;1;76;76;81;87;84;82;84;80;82;77;76;81;77;70;81;72;77;77;80;80;87;45;86;6;4;4;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
55674;CAMPINA;CAMPINA;;Bolivia;26;175;71;R;R;CMF; CB RB DMF CMF RMF AMF;2;63;65;78;77;79;73;75;74;72;72;72;71;71;64;73;59;59;62;72;77;65;50;73;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
55675;CANPANO;CANPANO;;Bolivia;21;184;73;R;R;CMF; DMF CMF LMF RMF AMF;2;65;60;75;80;78;73;75;77;76;75;72;70;69;64;80;66;67;64;72;80;63;50;74;3;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
55676;GALVAN;GALVAN;;Bolivia;34;184;78;L;R;CMF; LB DMF CMF LMF AMF;2;72;69;81;79;80;72;72;72;78;72;74;70;76;65;87;74;71;66;75;73;71;50;74;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
55677;SANTI CAZORLA;S. CAZORLA;;Spain;25;168;68;R;R;AMF; CMF LMF RMF AMF LWF;1;83;60;81;85;83;79;92;92;85;89;83;86;84;79;83;85;87;67;75;90;79;40;87;6;8;7;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;
55678;ESQUIVEL;ESQUIVEL;;Bolivia;32;182;77;R;R;SS; LMF RMF AMF LWF RWF SS;1;87;33;79;75;80;73;85;94;84;93;89;91;89;83;81;85;88;77;82;92;75;50;71;4;6;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;
55679;J. MARTÍNEZ;JACKSON M.;;Colombia;25;185;83;R;R;CF; RMF RWF CF;1;87;38;88;80;85;85;80;77;84;75;76;68;71;85;86;77;74;87;90;84;78;50;71;6;6;6;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
55680;ARNAU;ARNAU;;Argentina;25;187;76;R;R;GK; GK;2;29;76;78;65;73;84;74;51;47;59;55;60;62;39;75;44;44;44;79;52;68;77;66;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
55681;ALCAZAR;ALCAZAR;;Argentina;20;190;78;R;R;GK; GK;2;29;70;81;55;66;80;64;56;59;54;57;60;50;44;75;43;46;44;75;49;65;74;67;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
