id;Name;Name on Shirt;Teams;Nationality;Age;Height(cm);Weight(Kg);Stronger foot;Favorite side;Reg. Pos.;Positions;Injury;Attack;Defence;Body balance;Stamina;Top speed;Responsiveness;Explosive power;Dribble accuracy;Dribble speed;Short pass accuracy;Short pass speed;Long pass accuracy;Long pass speed;Shot accuracy;Shot power;Free kick accuracy;Swerve;Header Accuracy;Jump;Ball control;Mentality;Keeper skills;Teamwork;Form;Weak foot accuracy;Weak foot frequency;P01 Classic No.10;P02 Anchor Man;P03 Trickster;P04 Darting Run;P05 Mazing Run;P06 Pinpoint Pass;P07 Early Cross;P08 Box to Box;P09 Cut Back Pass;P10 Incisive Run;P11 Long Ranger;P12 Enforcer;P13 Goal Poacher;P14 Dummy Runner;P15 Free Roaming;P16 Extra Attacker;P17 Chasing Back;P18 Talisman;P19 Fox in the Box;P20 Track Back;P21 Offensive Fullback;P22 180 Drag;P23 Flick(Sombrero);H01 Attack Minded;H02 Defence Master;S01 Weighted Pass;S02 Double Touch;S03 Run Around;S04 PK Taker;S05 1-touch play;S06 Outside Curve;S07 Lunging Tackle;S08 Diving Header;S09 Covering;S10 GK Long Throw;S11 Penalty Saver;S12 1-on-1 Keeper;S13 Long Throw;S14 Speed Merchant;S15 Shoulder Feint Skills;S16 Roulette Skills;S17 Flip Flap Skills;S18 Turning Skills;S19 Scissors Skills;S20 Flicking Skills;S21 Step On Skills;S22 Deft Touch Skills;S23 Super-Sub;S24 Long Range Drive;S25 Flip Flap Skills;S26 Jumping Volley;S27 Scissor Kick;S28 Knuckle Shot;S29 Heel Flick;Unnamed: 93
53513;RALTAHENO;RALTAHENO;;Angola;33;176;70;R;R;SS; SS CF;2;72;44;80;80;75;73;72;73;73;74;70;68;68;71;78;60;57;78;78;73;70;50;74;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
53514;HIGUAÍN;HIGUAIN;;Argentina;25;184;82;R;R;CF; SS CF;1;94;44;84;83;85;91;84;83;84;79;77;81;78;91;85;74;79;79;82;84;81;50;80;6;7;6;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
53515;DOIACAO;DOIACAO;;Portugal;20;183;84;R;R;GK; GK;2;30;68;78;57;64;80;67;53;52;53;50;57;62;40;76;39;40;44;74;50;65;73;63;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
53516;TIMGUINHA;TIMGUINHA;;Brazil;31;179;75;R;R;GK; GK;2;33;79;67;71;48;73;71;44;53;63;55;31;58;38;64;46;44;74;74;52;71;83;64;6;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
53517;UMVERGUAL;UMVERGUAL;;Brazil;34;187;83;R;R;CB; CB;2;51;70;76;77;77;73;71;66;67;71;70;74;73;57;72;55;55;73;75;69;70;50;70;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
53518;GABRIMEL;GABRIMEL;;Paraguay;32;189;85;R;R;CB; CB;2;47;67;79;73;69;70;67;65;62;64;63;65;70;52;73;56;55;72;75;63;68;50;65;3;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
53519;NJALMINHO;NJALMINHO;;Brazil;24;183;80;R;R;CB; CB;2;37;77;72;59;52;73;80;68;68;51;52;78;76;43;51;36;51;61;67;62;77;49;76;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
53520;WATELQUIM;WATELQUIM;;Uruguay;22;182;76;R;R;RB; RB;2;68;74;72;76;62;54;69;70;69;76;64;80;60;58;69;73;78;57;67;71;66;51;65;5;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
53521;VALGUATINHO;VALGUATINHO;;Angola;21;186;79;R;R;DMF; DMF;1;66;75;72;80;60;66;74;68;69;78;78;81;82;71;78;61;58;61;77;66;82;50;79;4;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
53522;XEIHERO;XEIHERO;;Brazil;25;187;77;R;R;DMF; DMF;2;51;68;76;63;62;63;70;53;58;51;52;87;83;73;77;54;78;49;47;79;89;50;48;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
