id;Name;Name on Shirt;Teams;Nationality;Age;Height(cm);Weight(Kg);Stronger foot;Favorite side;Reg. Pos.;Positions;Injury;Attack;Defence;Body balance;Stamina;Top speed;Responsiveness;Explosive power;Dribble accuracy;Dribble speed;Short pass accuracy;Short pass speed;Long pass accuracy;Long pass speed;Shot accuracy;Shot power;Free kick accuracy;Swerve;Header Accuracy;Jump;Ball control;Mentality;Keeper skills;Teamwork;Form;Weak foot accuracy;Weak foot frequency;P01 Classic No.10;P02 Anchor Man;P03 Trickster;P04 Darting Run;P05 Mazing Run;P06 Pinpoint Pass;P07 Early Cross;P08 Box to Box;P09 Cut Back Pass;P10 Incisive Run;P11 Long Ranger;P12 Enforcer;P13 Goal Poacher;P14 Dummy Runner;P15 Free Roaming;P16 Extra Attacker;P17 Chasing Back;P18 Talisman;P19 Fox in the Box;P20 Track Back;P21 Offensive Fullback;P22 180 Drag;P23 Flick(Sombrero);H01 Attack Minded;H02 Defence Master;S01 Weighted Pass;S02 Double Touch;S03 Run Around;S04 PK Taker;S05 1-touch play;S06 Outside Curve;S07 Lunging Tackle;S08 Diving Header;S09 Covering;S10 GK Long Throw;S11 Penalty Saver;S12 1-on-1 Keeper;S13 Long Throw;S14 Speed Merchant;S15 Shoulder Feint Skills;S16 Roulette Skills;S17 Flip Flap Skills;S18 Turning Skills;S19 Scissors Skills;S20 Flicking Skills;S21 Step On Skills;S22 Deft Touch Skills;S23 Super-Sub;S24 Long Range Drive;S25 Flip Flap Skills;S26 Jumping Volley;S27 Scissor Kick;S28 Knuckle Shot;S29 Heel Flick;Unnamed: 93
38122;BRINDISI;BRINDISI;;Argentina;25;176;72;R;R;AMF; CMF LMF RMF AMF SS;2;86;65;78;86;83;85;85;88;81;88;81;88;83;86;84;90;89;75;76;88;81;45;91;6;6;6;0;0;0;1;0;1;0;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
38126;WELIGTON;WELIGTON;;Brazil;33;186;71;L;R;CB; CB;2;55;78;82;77;77;77;72;72;68;68;70;75;70;56;76;53;53;75;78;71;74;50;75;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
38128;APOÑO;APONO;;Spain;28;173;72;R;R;CMF; DMF CMF RMF AMF;1;75;62;73;83;75;75;76;78;74;83;81;83;80;73;79;75;76;65;73;80;77;50;80;5;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
38129;ELISEU;ELISEU;;Portugal;29;175;75;L;R;LMF; LB RB CMF LMF RMF LWF RWF;2;76;49;76;79;84;68;81;75;79;70;77;78;82;70;84;74;80;65;74;74;66;50;68;4;4;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
38143;MÍCHEL SALGADO;SALGADO;;Spain;25;175;73;R;R;RB; RB;1;75;77;83;91;83;83;84;78;83;78;80;80;82;69;84;67;77;71;82;80;91;50;85;7;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
38168;GLYN PARDOE;PARDOE;;England;25;178;76;R;R;LB; CB LB RB LMF RMF LWF SS;1;77;78;84;86;82;82;78;76;77;78;77;79;78;73;83;68;73;77;80;78;84;50;83;7;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
38169;FÉRET;FERET;;France;30;187;76;R;R;RMF; LMF RMF AMF;2;81;56;77;81;75;77;68;86;79;85;78;85;83;84;73;83;83;70;76;81;75;50;78;6;6;6;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
38171;W. LUÍS;WASHINGTON;;Brazil;27;172;68;R;R;DMF; LB RB DMF CMF LMF RMF AMF;1;73;73;77;87;83;82;83;78;81;80;78;82;79;75;80;80;77;71;82;78;78;50;86;6;5;5;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
38173;NASKO SIRAKOV;SIRAKOV;;Bulgaria;25;186;82;R;R;CF; RB RMF AMF RWF SS CF;2;86;53;85;85;85;87;82;85;79;82;77;78;77;86;83;70;73;91;87;83;83;50;81;6;7;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
38179;Y. THURAM;Y. THURAM;;France;23;187;85;R;R;GK; GK;2;30;70;85;58;75;85;76;53;58;56;51;56;58;45;78;45;45;55;85;54;67;78;67;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
38181;IBRAHIM AOUDOU;AOUDOU;;Cameroon;25;185;84;R;R;CB; CB LB RB DMF;1;69;85;87;85;81;85;82;76;76;78;77;77;78;70;85;77;72;84;86;79;85;50;84;7;5;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
38183;SAGBO;SAGBO;;Ivory Coast;24;183;78;R;R;CF; AMF RWF CF;2;76;38;85;78;79;78;68;83;81;78;78;75;74;74;79;77;70;78;83;78;68;50;74;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;
